station,Phasenet_pick_time,EQTransformer_pick_time,Phasenet_pick_score,QTransformer_pick_score
GAZ ,22:23:53.600,22:23:53.600,0.49887466,0.42
GAZ ,22:26:33.810,22:26:34.010,0.37494913,0.88
GAZ ,22:29:24.010,22:29:24.120,0.41512272,0.33
GAZ ,22:32:22.810,22:32:22.990,0.33039713,0.67
GAZ ,22:45:11.720,22:45:11.980,0.27264038,0.2
GAZ ,22:47:21.570,22:47:21.500,0.36496693,0.21
GAZ ,22:48:09.320,22:48:09.010,0.4599577,0.44
GAZ ,22:52:37.590,22:52:37.500,0.7556332,0.49
GAZ ,22:53:26.260,22:53:26.280,0.4019682,0.93
GAZ ,22:55:44.270,22:55:45.000,0.28279248,0.95
GAZ ,22:57:59.810,22:57:59.720,0.41699818,0.48
GAZ ,23:05:07.780,23:05:07.750,0.49330324,0.78
GAZ ,23:13:04.280,23:13:04.390,0.43192944,0.74
GAZ ,23:14:52.050,23:14:52.000,0.4759827,0.95
GAZ ,23:22:23.530,23:22:23.000,0.42810476,0.8
GAZ ,23:23:39.550,23:23:39.550,0.48719943,0.88
GAZ ,23:26:38.720,23:26:38.860,0.44912845,0.29
GAZ ,23:27:31.460,23:27:31.000,0.3973859,0.72
GAZ ,23:31:36.100,23:31:36.160,0.64319515,0.22
GAZ ,23:34:22.290,23:34:22.000,0.42095372,0.92
GAZ ,23:40:40.230,23:40:40.000,0.55124813,0.86
GAZ ,23:43:25.110,23:43:25.000,0.42774212,0.84
GAZ ,23:46:02.000,23:46:02.000,0.6518258,0.95
GAZ ,23:46:54.350,23:46:54.970,0.66900754,0.17
GAZ ,23:54:36.440,23:54:37.000,0.34044155,0.78
GAZK,04:24:44.930,04:24:45.030,0.96450394,0.66
GELI,04:24:50.890,04:24:50.900,0.8426888,0.7
GELI,05:00:11.760,05:00:11.730,0.61085516,0.44
GULA,02:32:07.010,02:32:07.000,0.27727583,0.93
GULA,04:45:35.120,04:45:35.000,0.27994037,0.84
GULA,05:02:37.940,05:02:37.000,0.3627431,0.87
GULA,09:02:18.390,09:02:18.510,0.35963175,0.38
GULA,10:25:29.260,10:25:28.740,0.3865515,0.36
GULA,11:39:28.700,11:39:28.710,0.40500262,0.5
GULA,12:02:44.600,12:02:45.000,0.38379055,0.51
GULA,12:21:50.920,12:21:51.090,0.28707182,0.55
GULA,12:59:22.180,12:59:22.010,0.30001748,0.85
GULA,13:21:51.630,13:21:51.000,0.3133345,0.73
GULA,13:56:52.670,13:56:52.290,0.34613982,0.32
GULA,13:59:23.710,13:59:23.000,0.29957592,0.86
GULA,15:29:23.630,15:29:23.720,0.3492897,0.54
GULA,15:50:23.670,15:50:23.720,0.30074832,0.66
GULA,17:26:58.230,17:26:58.050,0.36092997,0.4
GULA,18:00:07.170,18:00:08.150,0.35991988,0.49
GULA,18:03:18.020,18:03:18.000,0.4393962,0.9
GULA,18:48:40.150,18:48:40.010,0.33808282,0.92
GULA,19:11:03.420,19:11:04.010,0.32393306,0.58
GULA,20:06:06.600,20:06:06.120,0.6387777,0.43
GULA,20:16:36.700,20:16:36.120,0.3525533,0.41
GULA,20:44:33.890,20:44:33.570,0.5642215,0.8
GULA,21:05:47.890,21:05:47.240,0.27889693,0.13
GULA,21:15:56.040,21:15:56.270,0.5154179,0.7
GULA,21:39:24.940,21:39:25.000,0.3841361,0.96
GULA,23:50:39.160,23:50:39.440,0.28592166,0.66
GULT,03:30:52.960,03:30:53.000,0.29304704,0.93
GULT,04:25:08.650,04:25:09.000,0.3013882,0.68
GULT,05:28:44.120,05:28:44.010,0.2746128,0.83
GULT,05:51:37.300,05:51:37.390,0.37779173,0.87
GULT,05:55:39.700,05:55:39.710,0.5832842,0.79
GULT,06:11:26.990,06:11:26.850,0.43184137,0.22
GULT,06:25:40.700,06:25:40.740,0.3863247,0.5
GULT,07:54:58.790,07:54:58.900,0.4039585,0.72
GULT,08:25:05.220,08:25:05.010,0.4600243,0.62
GULT,08:32:11.270,08:32:11.270,0.680385,0.78
GULT,08:42:53.710,08:42:53.990,0.44022903,0.63
GULT,08:46:39.740,08:46:39.720,0.58812064,0.68
GULT,18:26:36.040,18:26:36.000,0.4105098,0.67
GULT,20:20:36.360,20:20:36.290,0.3665582,0.83
GURO,02:30:19.440,02:30:19.470,0.76882064,0.85
GURO,02:52:37.100,02:52:37.000,0.3961783,0.93
GURO,03:19:05.410,03:19:05.000,0.42356277,0.94
GURO,04:03:23.330,04:03:24.000,0.36066008,0.29
GURO,04:04:18.710,04:04:18.740,0.9712133,0.44
GURO,10:00:32.660,10:00:32.600,0.866236,0.68
GURO,13:28:53.590,13:28:53.660,0.44395003,0.6
GURO,13:32:21.340,13:32:21.720,0.45767888,0.26
GURO,13:36:54.520,13:36:54.400,0.5187141,0.79
GURO,17:18:14.930,17:18:15.010,0.5165586,0.92
GURO,17:40:33.830,17:40:33.840,0.6155435,0.53
GURO,18:33:27.180,18:33:27.000,0.35688543,0.92
GURO,18:37:21.010,18:37:21.000,0.4276231,0.92
GURO,20:29:20.980,20:29:20.860,0.2708693,0.71
GURO,20:29:49.190,20:29:49.260,0.4479498,0.84
GURO,20:38:54.910,20:38:54.680,0.3616077,0.7
GURO,21:04:09.860,21:04:09.000,0.306968,0.8
GURO,21:13:52.630,21:13:53.000,0.30954915,0.66
GURO,22:33:50.240,22:33:50.000,0.3616565,0.9
GURO,22:55:23.530,22:55:23.000,0.35600445,0.92
GURO,23:13:36.740,23:13:36.680,0.3965514,0.59
HDMB,02:35:50.130,02:35:50.010,0.3938929,0.89
HDMB,02:54:51.990,02:54:51.000,0.33942667,0.29
HDMB,04:17:50.600,04:17:50.990,0.27839267,0.65
HDMB,06:27:03.740,06:27:04.030,0.27404356,0.26
HDMB,06:59:21.150,06:59:20.270,0.32702643,0.67
HDMB,07:09:22.830,07:09:23.000,0.2717962,0.9
HDMB,10:00:50.130,10:00:50.400,0.28216895,0.12
HDMB,10:05:34.480,10:05:34.000,0.31726497,0.8
HDMB,12:48:08.360,12:48:08.360,0.46177974,0.66
IKL ,02:35:35.040,02:35:34.810,0.2922059,0.19
IKL ,02:35:35.040,02:35:35.000,0.2922059,0.91
IKL ,02:54:37.150,02:54:37.000,0.31842032,0.78
IKL ,03:25:53.450,03:25:53.000,0.33527514,0.73
IKL ,04:50:50.640,04:50:51.000,0.2803317,0.58
IKL ,04:52:21.930,04:52:22.010,0.35328165,0.92
IKL ,04:56:53.990,04:56:53.980,0.3232442,0.26
IKL ,05:37:07.270,05:37:07.000,0.59835386,0.94
IKL ,06:08:37.560,06:08:37.000,0.3065625,0.43
IKL ,07:55:09.490,07:55:09.570,0.28113654,0.22
IKL ,08:01:19.410,08:01:19.000,0.3225997,0.92
IKL ,15:29:09.530,15:29:09.550,0.41468114,0.53
IKL ,15:48:05.910,15:48:05.950,0.48425895,0.57
IKL ,16:32:49.230,16:32:49.000,0.6209262,0.92
IKL ,18:03:33.860,18:03:34.050,0.38908735,0.36
IKL ,18:47:35.200,18:47:35.240,0.3651261,0.52
IKL ,19:24:48.490,19:24:48.280,0.2968665,0.54
IKL ,20:38:38.710,20:38:39.000,0.41228804,0.67
IKL ,21:45:55.990,21:45:56.000,0.34407154,0.93
IKL ,23:08:17.930,23:08:17.890,0.35913068,0.31
IKL ,23:45:39.420,23:45:39.280,0.44071406,0.82
ISK ,03:30:37.710,03:30:37.720,0.6240819,0.84
ISK ,08:48:23.020,08:48:23.030,0.96376896,0.83
KAMT,05:02:47.660,05:02:47.670,0.30522585,0.46
KAMT,13:04:47.700,13:04:48.000,0.89662623,0.54
KAMT,13:59:34.950,13:59:35.000,0.2996437,0.9
KAMT,14:45:23.080,14:45:23.070,0.6866863,0.82
KAMT,16:05:38.640,16:05:38.580,0.46838844,0.56
KAMT,16:06:24.210,16:06:24.270,0.27308327,0.13
KAMT,17:27:07.970,17:27:07.970,0.3184973,0.2
KAMT,19:31:51.030,19:31:50.240,0.28727123,0.42
KAMT,19:31:51.030,19:31:52.000,0.28727123,0.85
KAMT,19:47:34.780,19:47:34.000,0.38222772,0.32
KAMT,21:38:53.730,21:38:53.720,0.32559973,0.88
KAMT,22:10:38.710,22:10:38.760,0.4017256,0.39
KAMT,22:50:45.880,22:50:45.950,0.9933122,0.72
KAMT,23:14:22.070,23:14:22.030,0.3406116,0.78
KARO,01:05:31.440,01:05:31.450,0.96003115,0.83
KARO,01:13:39.060,01:13:39.250,0.34937492,0.61
KARO,02:01:15.750,02:01:15.560,0.9872968,0.72
KARO,02:08:02.820,02:08:02.720,0.37065947,0.93
KARO,02:10:05.160,02:10:05.250,0.90811753,0.78
KARO,02:13:04.560,02:13:04.640,0.46266365,0.77
KARO,02:15:00.070,02:15:00.120,0.7088231,0.85
KARO,02:15:26.030,02:15:26.090,0.27468395,0.76
KARO,02:15:47.340,02:15:47.410,0.8265085,0.84
KARO,02:16:48.800,02:16:48.990,0.99188054,0.68
KARO,02:18:44.840,02:18:44.800,0.97249436,0.73
KARO,02:19:21.340,02:19:21.340,0.988091,0.86
KARO,02:20:15.780,02:20:15.820,0.6428639,0.84
KARO,02:21:59.610,02:21:59.570,0.9829329,0.83
KARO,02:25:38.040,02:25:38.060,0.46884155,0.85
KARO,02:30:09.640,02:30:09.650,0.40256718,0.66
KARO,02:32:44.100,02:32:44.000,0.61215496,0.94
KARO,02:38:13.430,02:38:13.440,0.51771784,0.88
KARO,02:40:57.800,02:40:57.720,0.6832333,0.84
KARO,02:44:21.160,02:44:21.000,0.9927281,0.85
KARO,02:48:40.740,02:48:40.750,0.9741713,0.71
KARO,02:51:39.770,02:51:39.810,0.9890406,0.66
KARO,02:52:35.700,02:52:35.650,0.9844215,0.41
KARO,02:56:53.140,02:56:53.190,0.49380174,0.78
KARO,03:08:56.860,03:08:56.880,0.9831028,0.81
KARO,03:09:43.040,03:09:43.000,0.988523,0.89
KARO,03:10:52.980,03:10:53.000,0.90915525,0.96
KARO,03:11:27.710,03:11:27.710,0.3172839,0.73
KARO,03:12:40.030,03:12:40.070,0.97354126,0.76
KARO,03:17:39.890,03:17:39.970,0.9400629,0.85
KARO,03:18:46.940,03:18:47.000,0.98702556,0.96
KARO,03:20:37.040,03:20:37.110,0.54251933,0.81
KARO,03:33:36.360,03:33:36.370,0.97802764,0.56
KARO,03:40:15.580,03:40:16.010,0.4050621,0.69
KARO,03:42:01.210,03:42:01.220,0.99190825,0.82
KARO,03:45:29.380,03:45:29.470,0.42033544,0.82
KARO,03:54:23.900,03:54:23.990,0.5041532,0.86
KARO,03:56:23.850,03:56:23.740,0.40364546,0.55
KARO,03:57:41.710,03:57:41.720,0.93457264,0.91
KARO,04:00:04.640,04:00:04.700,0.8947811,0.39
KARO,04:02:10.640,04:02:10.680,0.8039086,0.65
KARO,04:03:45.410,04:03:45.430,0.98242146,0.86
KARO,04:09:52.750,04:09:52.760,0.44246206,0.83
KARO,04:31:53.110,04:31:53.000,0.45893118,0.96
KARO,04:32:39.220,04:32:39.000,0.4066336,0.92
KARO,04:39:54.350,04:39:54.380,0.45127416,0.81
KARO,04:54:51.640,04:54:51.000,0.39947167,0.57
KARO,05:02:24.720,05:02:24.770,0.94616735,0.83
KARO,05:04:34.210,05:04:34.280,0.9563474,0.91
KARO,05:07:06.300,05:07:06.280,0.50020665,0.79
KARO,05:12:51.200,05:12:51.410,0.2810593,0.21
KARO,05:25:15.010,05:25:15.030,0.5194652,0.31
KARO,05:28:25.250,05:28:25.000,0.4470558,0.8
KARO,05:29:49.920,05:29:49.960,0.9799049,0.72
KARO,05:41:27.160,05:41:27.190,0.9787257,0.72
KARO,06:00:52.510,06:00:51.990,0.35665357,0.55
KARO,06:01:58.680,06:01:59.000,0.31561938,0.56
KARO,06:04:51.090,06:04:51.050,0.37843257,0.49
KARO,06:24:36.520,06:24:37.000,0.42272446,0.69
KARO,06:26:27.040,06:26:27.040,0.46710008,0.67
KARO,06:30:22.600,06:30:22.600,0.8283272,0.77
KARO,06:38:24.250,06:38:23.690,0.41903555,0.25
KARO,06:40:52.350,06:40:52.030,0.50282454,0.62
KARO,07:11:02.750,07:11:02.700,0.9180969,0.54
KARO,07:14:19.170,07:14:19.010,0.4531504,0.75
KARO,07:14:48.190,07:14:48.070,0.75422275,0.64
KARO,07:51:02.320,07:51:02.440,0.7866322,0.43
KARO,09:03:19.810,09:03:19.830,0.48255154,0.88
KARO,09:21:26.100,09:21:26.170,0.42615244,0.6
KARO,09:30:20.290,09:30:21.000,0.3980786,0.42
KARO,09:35:11.090,09:35:11.010,0.98919594,0.89
KARO,09:52:25.390,09:52:25.400,0.49544504,0.94
KARO,09:59:47.740,09:59:47.720,0.99185175,0.92
KARO,10:07:02.960,10:07:02.830,0.4714316,0.5
KARO,10:25:52.770,10:25:52.000,0.31039357,0.9
KARO,12:34:50.040,12:34:50.180,0.74381673,0.64
KARO,12:53:17.690,12:53:17.720,0.92542475,0.9
KARO,14:00:11.000,14:00:11.010,0.92477745,0.71
KARO,14:10:34.660,14:10:34.760,0.27812102,0.35
KARO,14:20:00.530,14:20:00.590,0.42199492,0.78
KARO,14:47:09.280,14:47:09.190,0.7054767,0.57
KARO,15:07:12.050,15:07:11.830,0.34761423,0.24
KARO,15:32:35.830,15:32:35.960,0.72552323,0.66
KARO,16:03:25.210,16:03:25.270,0.65623575,0.8
KARO,16:20:10.530,16:20:10.990,0.27898338,0.43
KARO,16:27:51.190,16:27:51.280,0.4369398,0.7
KARO,16:58:20.250,16:58:20.280,0.44767913,0.61
KARO,17:05:23.850,17:05:24.000,0.4584794,0.79
KARO,17:22:04.980,17:22:05.000,0.49338648,0.96
KARO,17:36:40.460,17:36:40.480,0.50943583,0.77
KARO,17:40:38.500,17:40:38.490,0.48067886,0.7
KARO,18:32:16.640,18:32:16.670,0.6989759,0.64
KARO,18:39:45.480,18:39:45.430,0.95464796,0.32
KARO,18:56:37.400,18:56:37.000,0.41569352,0.79
KARO,19:27:11.220,19:27:11.000,0.29085094,0.95
KARO,19:31:52.440,19:31:52.000,0.34352228,0.89
KARO,19:51:24.590,19:51:24.620,0.95070577,0.47
KARO,19:55:34.630,19:55:34.650,0.9791013,0.72
KARO,19:58:50.270,19:58:50.010,0.66122013,0.9
KARO,20:00:35.270,20:00:35.340,0.49612892,0.66
KARO,20:12:37.960,20:12:37.000,0.3367056,0.61
KARO,20:51:52.600,20:51:52.570,0.9750951,0.54
KARO,21:04:04.220,21:04:04.270,0.56980187,0.86
KARO,21:05:21.490,21:05:21.560,0.85252726,0.71
KARO,21:06:38.650,21:06:38.670,0.7852618,0.74
KARO,21:51:55.830,21:51:55.840,0.6573216,0.88
KARO,22:10:48.000,22:10:47.680,0.335371,0.37
KARO,22:11:31.670,22:11:31.730,0.9874192,0.75
KARO,22:21:52.730,22:21:52.730,0.68057823,0.78
KARO,22:38:19.380,22:38:19.350,0.6466332,0.78
KARO,22:47:52.710,22:47:52.740,0.3963274,0.27
KARO,22:51:04.750,22:51:05.000,0.444776,0.85
KARO,23:01:21.910,23:01:21.850,0.5038784,0.85
KARO,23:19:50.640,23:19:50.680,0.51414174,0.79
KARO,23:34:23.170,23:34:23.270,0.46624735,0.7
KARO,23:47:34.400,23:47:33.920,0.97870076,0.4
KARO,23:51:50.410,23:51:50.420,0.59649557,0.64
KARS,00:16:20.490,00:16:20.540,0.7520437,0.87
KARS,05:09:39.280,05:09:38.620,0.47321984,0.29
KARS,06:33:35.660,06:33:35.010,0.36242452,0.33
KAVV,03:30:37.740,03:30:37.830,0.61483586,0.74
KAVV,04:24:56.010,04:24:57.000,0.30208525,0.66
KAVV,07:45:22.470,07:45:22.330,0.34182644,0.19
KAVV,08:48:23.080,08:48:23.040,0.53007764,0.5
KIZT,03:01:07.180,03:01:07.000,0.3883946,0.78
KIZT,03:56:23.590,03:56:23.770,0.2912966,0.19
KIZT,05:16:19.270,05:16:19.000,0.32176065,0.72
KIZT,14:17:20.330,14:17:20.290,0.3455458,0.47
KIZT,22:01:34.300,22:01:34.170,0.30997255,0.74
KIZT,22:25:05.460,22:25:05.280,0.35849452,0.67
KMRS,01:21:23.750,01:21:23.720,0.46785453,0.9
KMRS,01:22:20.770,01:22:20.000,0.38023973,0.8
KMRS,01:25:36.660,01:25:36.750,0.36971703,0.72
KMRS,01:26:55.190,01:26:55.010,0.32478088,0.7
KMRS,01:28:20.580,01:28:21.000,0.34615505,0.48
KMRS,01:40:08.220,01:40:08.280,0.8287358,0.88
KMRS,01:47:55.310,01:47:55.250,0.5016025,0.71
KMRS,01:48:42.720,01:48:42.690,0.48796758,0.81
KMRS,01:51:35.900,01:51:35.010,0.45292142,0.69
KMRS,01:53:45.300,01:53:45.000,0.9167501,0.88
KMRS,01:55:07.400,01:55:07.000,0.32404786,0.66
KMRS,01:56:36.860,01:56:36.990,0.28072888,0.66
KMRS,02:01:50.550,02:01:50.250,0.7166681,0.13
KMRS,02:02:50.170,02:02:50.280,0.37691486,0.28
KMRS,02:05:39.120,02:05:39.000,0.28109464,0.61
KMRS,02:06:47.770,02:06:47.720,0.8679231,0.88
KMRS,02:09:17.870,02:09:17.900,0.45183104,0.51
KMRS,02:11:35.980,02:11:35.770,0.3988132,0.4
KMRS,02:12:23.380,02:12:23.000,0.9369484,0.65
KMRS,02:16:14.210,02:16:14.280,0.8069723,0.82
KMRS,02:17:06.740,02:17:06.730,0.76321316,0.86
KMRS,02:17:33.200,02:17:33.000,0.6466243,0.84
KMRS,02:18:33.820,02:18:34.000,0.46946084,0.76
KMRS,02:19:35.560,02:19:35.580,0.50080925,0.75
KMRS,02:21:23.980,02:21:24.030,0.9635492,0.62
KMRS,02:23:21.290,02:23:21.010,0.66049236,0.39
KMRS,02:23:48.450,02:23:49.000,0.28703395,0.56
KMRS,02:25:03.560,02:25:03.620,0.9038086,0.7
KMRS,02:25:49.590,02:25:49.610,0.45137143,0.48
KMRS,02:28:15.960,02:28:16.010,0.95206875,0.91
KMRS,02:28:45.860,02:28:45.990,0.96311665,0.77
KMRS,02:31:29.530,02:31:29.710,0.94667614,0.76
KMRS,02:33:06.920,02:33:07.070,0.36569956,0.53
KMRS,02:33:19.770,02:33:19.770,0.46824083,0.69
KMRS,02:34:22.930,02:34:23.270,0.63124967,0.37
KMRS,02:36:58.120,02:36:58.070,0.87226367,0.63
KMRS,02:38:10.320,02:38:10.990,0.46228853,0.65
KMRS,02:38:54.050,02:38:54.030,0.3718542,0.61
KMRS,02:40:13.470,02:40:13.450,0.6819031,0.71
KMRS,02:40:36.240,02:40:36.990,0.29195207,0.24
KMRS,02:40:51.770,02:40:51.370,0.540901,0.34
KMRS,02:42:13.560,02:42:13.560,0.48141468,0.72
KMRS,02:43:07.240,02:43:06.600,0.46257833,0.12
KMRS,02:46:11.840,02:46:11.820,0.4468919,0.54
KMRS,02:47:42.300,02:47:42.370,0.47262305,0.52
KMRS,02:48:25.770,02:48:25.890,0.44153202,0.49
KMRS,02:50:37.120,02:50:37.000,0.48699614,0.84
KMRS,02:54:34.530,02:54:34.500,0.981489,0.64
KMRS,02:55:12.610,02:55:12.750,0.8084211,0.78
KMRS,02:56:42.140,02:56:42.970,0.4481453,0.22
KMRS,03:02:34.070,03:02:34.140,0.41957378,0.28
KMRS,03:03:10.800,03:03:10.850,0.9344331,0.7
KMRS,03:05:10.820,03:05:09.990,0.29683125,0.46
KMRS,03:05:53.590,03:05:53.630,0.4760326,0.71
KMRS,03:09:19.800,03:09:19.730,0.4806161,0.75
KMRS,03:09:34.580,03:09:34.420,0.48020822,0.7
KMRS,03:10:23.250,03:10:23.320,0.4698569,0.75
KMRS,03:11:43.980,03:11:43.000,0.8008396,0.18
KMRS,03:12:18.150,03:12:18.230,0.722728,0.44
KMRS,03:16:48.530,03:16:48.000,0.31112745,0.85
KMRS,03:17:24.850,03:17:24.900,0.46321884,0.81
KMRS,03:20:25.910,03:20:26.040,0.51158553,0.47
KMRS,03:22:22.250,03:22:22.220,0.45065334,0.47
KMRS,03:23:00.990,03:23:00.880,0.9460434,0.7
KMRS,03:27:35.310,03:27:35.350,0.4614691,0.64
KMRS,03:28:07.220,03:28:07.270,0.46484363,0.64
KMRS,03:28:55.960,03:28:55.000,0.37845647,0.63
KMRS,03:30:07.690,03:30:08.000,0.9740589,0.71
KMRS,03:32:35.010,03:32:35.010,0.8004334,0.92
KMRS,03:32:54.760,03:32:54.800,0.93324643,0.8
KMRS,03:34:04.180,03:34:04.290,0.3328828,0.42
KMRS,03:35:03.640,03:35:03.570,0.9389721,0.69
KMRS,03:35:51.540,03:35:51.600,0.5197099,0.55
KMRS,03:36:39.870,03:36:39.900,0.87913847,0.68
KMRS,03:37:24.730,03:37:25.000,0.36803478,0.83
KMRS,03:38:22.830,03:38:23.000,0.73484355,0.84
KMRS,03:38:37.950,03:38:37.760,0.33722657,0.42
KMRS,03:39:35.500,03:39:35.450,0.4716445,0.53
KMRS,03:41:33.180,03:41:33.000,0.9128241,0.87
KMRS,03:42:50.810,03:42:51.000,0.373801,0.92
KMRS,03:44:40.580,03:44:40.350,0.4252427,0.5
KMRS,03:45:37.090,03:45:37.170,0.5008098,0.59
KMRS,03:47:55.590,03:47:55.600,0.44932243,0.28
KMRS,03:48:46.100,03:48:46.160,0.84126717,0.52
KMRS,03:49:30.440,03:49:30.480,0.967639,0.8
KMRS,03:51:35.700,03:51:35.860,0.3584618,0.41
KMRS,03:52:27.340,03:52:27.370,0.9154422,0.7
KMRS,03:53:37.060,03:53:37.000,0.90914136,0.9
KMRS,03:54:06.260,03:54:06.980,0.37419134,0.18
KMRS,03:55:12.130,03:55:12.130,0.9832419,0.82
KMRS,03:55:50.280,03:55:50.400,0.46914274,0.51
KMRS,03:56:56.410,03:56:56.450,0.9156757,0.64
KMRS,03:58:15.600,03:58:15.580,0.6878832,0.52
KMRS,03:58:35.740,03:58:35.820,0.47182032,0.75
KMRS,03:59:34.350,03:59:34.370,0.43139508,0.27
KMRS,04:00:20.900,04:00:21.000,0.32254514,0.94
KMRS,04:01:19.360,04:01:19.000,0.74865025,0.58
KMRS,04:02:18.010,04:02:19.000,0.3084374,0.21
KMRS,04:03:37.080,04:03:36.080,0.97448593,0.15
KMRS,04:06:04.480,04:06:03.990,0.67516273,0.49
KMRS,04:10:21.340,04:10:21.280,0.2821305,0.83
KMRS,04:10:51.120,04:10:51.000,0.9172468,0.77
KMRS,04:14:22.330,04:14:22.010,0.36658257,0.71
KMRS,04:15:55.350,04:15:55.000,0.49814847,0.7
KMRS,04:16:55.070,04:16:55.060,0.95450544,0.72
KMRS,04:17:48.840,04:17:49.000,0.3138496,0.89
KMRS,04:21:07.740,04:21:07.680,0.51497024,0.72
KMRS,04:21:53.650,04:21:53.560,0.4879109,0.49
KMRS,04:23:09.050,04:23:08.920,0.3042527,0.43
KMRS,04:23:48.610,04:23:48.600,0.4708635,0.62
KMRS,04:24:50.400,04:24:50.510,0.92375374,0.29
KMRS,04:25:53.660,04:25:54.010,0.9273096,0.7
KMRS,04:26:59.410,04:26:59.000,0.60084206,0.86
KMRS,04:27:36.580,04:27:36.410,0.66965944,0.58
KMRS,04:27:54.030,04:27:54.180,0.4801931,0.56
KMRS,04:28:07.750,04:28:07.800,0.94961524,0.87
KMRS,04:30:07.290,04:30:07.250,0.49442786,0.74
KMRS,04:31:06.430,04:31:06.640,0.82122934,0.34
KMRS,04:33:48.730,04:33:48.750,0.9802187,0.81
KMRS,04:34:34.970,04:34:35.000,0.46956784,0.92
KMRS,04:35:12.370,04:35:11.750,0.5914474,0.12
KMRS,04:35:12.370,04:35:12.420,0.5914474,0.44
KMRS,04:36:25.870,04:36:25.910,0.9382271,0.74
KMRS,04:37:21.370,04:37:20.790,0.39226037,0.19
KMRS,04:38:22.460,04:38:22.460,0.9442617,0.68
KMRS,04:39:59.520,04:39:59.720,0.7289514,0.56
KMRS,04:41:08.960,04:41:09.100,0.42694846,0.64
KMRS,04:42:11.740,04:42:11.710,0.4165273,0.62
KMRS,04:44:56.550,04:44:56.280,0.8802576,0.68
KMRS,04:46:09.680,04:46:09.620,0.45843965,0.49
KMRS,04:47:23.790,04:47:23.530,0.28788835,0.28
KMRS,04:49:57.940,04:49:57.960,0.8552513,0.78
KMRS,04:50:38.780,04:50:38.990,0.4266939,0.57
KMRS,04:51:19.550,04:51:19.000,0.31945983,0.72
KMRS,04:53:16.780,04:53:16.750,0.990113,0.79
KMRS,04:54:10.520,04:54:10.500,0.60714537,0.56
KMRS,04:54:45.420,04:54:45.550,0.9000433,0.72
KMRS,04:56:09.440,04:56:10.000,0.42877704,0.65
KMRS,04:59:05.750,04:59:05.770,0.78990436,0.46
KMRS,05:01:36.980,05:01:37.000,0.6389805,0.91
KMRS,05:02:37.100,05:02:37.000,0.5873572,0.9
KMRS,05:04:36.000,05:04:36.060,0.802771,0.47
KMRS,05:08:39.950,05:08:40.000,0.9763057,0.88
KMRS,05:12:56.070,05:12:56.070,0.30843765,0.63
KMRS,05:13:39.160,05:13:39.010,0.47227854,0.51
KMRS,05:17:09.290,05:17:09.220,0.3314972,0.31
KMRS,05:17:55.350,05:17:55.120,0.79623103,0.47
KMRS,05:20:10.350,05:20:10.010,0.7426946,0.61
KMRS,05:20:48.670,05:20:48.580,0.6349013,0.42
KMRS,05:21:10.760,05:21:10.740,0.31531492,0.8
KMRS,05:21:49.320,05:21:49.380,0.97669315,0.7
KMRS,05:22:58.500,05:22:58.490,0.9792255,0.61
KMRS,05:25:23.140,05:25:23.170,0.9893142,0.71
KMRS,05:26:53.840,05:26:53.950,0.3493317,0.53
KMRS,05:28:20.660,05:28:20.280,0.983495,0.47
KMRS,05:30:05.020,05:30:05.060,0.958904,0.78
KMRS,05:33:14.860,05:33:14.900,0.93725336,0.37
KMRS,05:34:25.950,05:34:25.730,0.43987364,0.68
KMRS,05:35:16.010,05:35:16.010,0.80839145,0.73
KMRS,05:39:08.580,05:39:08.360,0.49424812,0.56
KMRS,05:42:04.800,05:42:05.000,0.43974236,0.82
KMRS,05:42:16.790,05:42:16.840,0.9373292,0.81
KMRS,05:43:07.410,05:43:07.000,0.4915895,0.39
KMRS,05:43:35.470,05:43:35.490,0.985044,0.79
KMRS,05:44:24.090,05:44:24.160,0.44622236,0.52
KMRS,05:45:52.820,05:45:52.570,0.99066234,0.44
KMRS,05:47:11.340,05:47:11.000,0.45372277,0.43
KMRS,05:48:07.530,05:48:07.580,0.96797276,0.64
KMRS,05:50:08.120,05:50:08.000,0.36138788,0.94
KMRS,05:51:24.920,05:51:25.000,0.9805627,0.94
KMRS,05:52:54.510,05:52:54.990,0.44463083,0.47
KMRS,05:53:24.010,05:53:23.990,0.49342003,0.8
KMRS,05:55:55.180,05:55:55.000,0.8729074,0.89
KMRS,05:57:51.190,05:57:51.070,0.3500215,0.36
KMRS,05:59:09.280,05:59:09.300,0.54197955,0.78
KMRS,06:00:10.760,06:00:10.760,0.81317675,0.36
KMRS,06:00:34.880,06:00:35.110,0.3682743,0.39
KMRS,06:01:36.980,06:01:37.000,0.3874107,0.92
KMRS,06:02:10.930,06:02:11.000,0.67698365,0.95
KMRS,06:02:20.150,06:02:20.240,0.42844042,0.77
KMRS,06:02:37.100,06:02:37.480,0.46792293,0.62
KMRS,06:03:04.960,06:03:04.960,0.28006038,0.43
KMRS,06:05:36.850,06:05:37.000,0.47668692,0.88
KMRS,06:07:14.070,06:07:14.010,0.99278224,0.88
KMRS,06:07:48.710,06:07:49.000,0.5047902,0.51
KMRS,06:09:10.040,06:09:10.000,0.91255033,0.9
KMRS,06:10:05.130,06:10:05.000,0.7237588,0.81
KMRS,06:12:23.890,06:12:23.790,0.44824246,0.58
KMRS,06:13:11.830,06:13:11.880,0.5457677,0.8
KMRS,06:14:41.360,06:14:41.480,0.9856461,0.65
