,file_name,begin_time,phase_time,phase_score,phase_type,station_id
108,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:00:21.070000Z,0.5530212,S,GAZ 
109,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:00:57.070000Z,0.4091651,S,GAZ 
110,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:01:21.770000Z,0.7556626,S,GAZ 
111,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:02:46.790000Z,0.5834381,S,GAZ 
112,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:02:48.040000Z,0.29910493,S,GAZ 
113,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:06:24.220000Z,0.6181596,S,GAZ 
114,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:07:53.160000Z,0.31503794,P,GAZ 
115,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:08:08.840000Z,0.63496566,S,GAZ 
116,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:08:28.910000Z,0.29997316,S,GAZ 
117,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:11:44.040000Z,0.48777875,S,GAZ 
118,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:12:51.470000Z,0.41922787,P,GAZ 
119,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:13:19.170000Z,0.83483684,P,GAZ 
120,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:13:22.380000Z,0.63614684,S,GAZ 
121,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:14:17.770000Z,0.7290762,S,GAZ 
122,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:16:08.520000Z,0.40703022,P,GAZ 
123,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:16:34.380000Z,0.45153606,S,GAZ 
124,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:17:49.100000Z,0.665368,S,GAZ 
125,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:18:35.540000Z,0.2915202,P,GAZ 
126,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:18:39.830000Z,0.81763387,S,GAZ 
127,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:20:26.030000Z,0.34348646,P,GAZ 
128,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:20:29.760000Z,0.7925981,S,GAZ 
129,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:21:13.480000Z,0.28220367,S,GAZ 
130,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:21:38.660000Z,0.26834562,P,GAZ 
131,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:21:48.910000Z,0.4502809,P,GAZ 
132,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:21:52.100000Z,0.8985528,S,GAZ 
133,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:22:49.470000Z,0.3658619,P,GAZ 
134,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:23:29.490000Z,0.6110386,P,GAZ 
135,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:23:42.990000Z,0.66865206,S,GAZ 
136,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:24:35.430000Z,0.35637534,S,GAZ 
137,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:25:04.840000Z,0.47126567,P,GAZ 
