,file_name,begin_time,phase_time,phase_score,phase_type,station_id
229,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:41:06.000000Z,0.152,P,AKDM
230,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:41:16.000000Z,0.913,P,AKDM
231,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:41:28.000000Z,0.139,P,AKDM
232,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:47:22.010000Z,0.108,P,AKDM
233,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:47:28.980000Z,0.486,P,AKDM
234,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:50:42.010000Z,0.223,P,AKDM
235,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:51:48.470000Z,0.253,P,AKDM
236,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:51:48.000000Z,0.311,P,AKDM
237,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:51:48.000000Z,0.814,P,AKDM
238,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:55:56.360000Z,0.15,P,AKDM
240,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:17:05.070000Z,0.421,S,AKDM
241,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:17:05.070000Z,0.45,S,AKDM
242,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:17:05.070000Z,0.456,S,AKDM
243,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:17:05.070000Z,0.24,S,AKDM
244,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:26:15.630000Z,0.263,S,AKDM
245,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:32:27.870000Z,0.115,S,AKDM
246,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:37:15.630000Z,0.263,S,AKDM
247,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:41:29.290000Z,0.107,S,AKDM
248,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:41:29.290000Z,0.213,S,AKDM
249,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:41:29.290000Z,0.205,S,AKDM
250,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:47:39.330000Z,0.195,S,AKDM
251,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:47:39.320000Z,0.221,S,AKDM
252,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:47:39.330000Z,0.209,S,AKDM
253,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:48:28.210000Z,0.167,S,AKDM
254,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:51:12.000000Z,0.178,S,AKDM
255,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:52:10.990000Z,0.118,S,AKDM
256,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:52:11.010000Z,0.258,S,AKDM
257,AKDM_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:56:05.950000Z,0.496,S,AKDM
257,ANTB_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:28:56.130000Z,0.336,P,ANTB
258,ANTB_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:28:56.190000Z,0.42,P,ANTB
259,ANTB_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:28:56.250000Z,0.393,P,ANTB
261,ANTB_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:24:27.490000Z,0.132,S,ANTB
262,ANTB_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:24:27.490000Z,0.139,S,ANTB
263,ANTB_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:29:02.590000Z,0.167,S,ANTB
264,ANTB_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:29:02.610000Z,0.378,S,ANTB
265,ANTB_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:29:02.610000Z,0.365,S,ANTB
266,ANTB_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:29:02.610000Z,0.385,S,ANTB
266,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:04:02.250000Z,0.19,P,APMY
267,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:18:56.000000Z,0.135,P,APMY
268,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:19:08.000000Z,0.465,P,APMY
269,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:19:16.970000Z,0.223,P,APMY
270,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:19:30.000000Z,0.488,P,APMY
271,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:19:44.000000Z,0.381,P,APMY
272,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:19:54.000000Z,0.266,P,APMY
273,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:28:35.330000Z,0.118,P,APMY
274,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:29:30.000000Z,0.411,P,APMY
275,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:29:42.000000Z,0.194,P,APMY
276,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:29:52.290000Z,0.24,P,APMY
277,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:37:32.010000Z,0.184,P,APMY
278,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:37:40.000000Z,0.554,P,APMY
279,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:37:57.000000Z,0.488,P,APMY
280,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:41:52.250000Z,0.153,P,APMY
281,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:48:28.010000Z,0.505,P,APMY
282,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:52:52.000000Z,0.838,P,APMY
283,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:56:05.050000Z,0.322,P,APMY
284,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:56:05.050000Z,0.356,P,APMY
285,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:56:05.050000Z,0.559,P,APMY
286,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:56:05.010000Z,0.773,P,APMY
288,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:04:06.890000Z,0.163,S,APMY
289,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:06:58.000000Z,0.197,S,APMY
290,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:06:57.950000Z,0.318,S,APMY
291,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:06:57.890000Z,0.127,S,APMY
292,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:19:50.000000Z,0.112,S,APMY
293,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:19:50.000000Z,0.141,S,APMY
294,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:20:11.290000Z,0.243,S,APMY
295,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:28:36.390000Z,0.233,S,APMY
296,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:28:36.430000Z,0.141,S,APMY
297,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:28:36.350000Z,0.194,S,APMY
298,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:28:37.100000Z,0.17,S,APMY
299,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:29:55.200000Z,0.235,S,APMY
300,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:29:55.230000Z,0.226,S,APMY
301,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:30:09.690000Z,0.189,S,APMY
302,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:38:02.590000Z,0.262,S,APMY
303,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:38:02.590000Z,0.237,S,APMY
304,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:38:02.590000Z,0.164,S,APMY
305,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:41:56.130000Z,0.209,S,APMY
306,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:48:30.920000Z,0.113,S,APMY
307,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:48:30.950000Z,0.268,S,APMY
308,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:48:44.990000Z,0.302,S,APMY
309,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:49:04.890000Z,0.329,S,APMY
310,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:48:44.990000Z,0.174,S,APMY
311,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:49:31.840000Z,0.371,S,APMY
312,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:52:55.730000Z,0.202,S,APMY
313,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:52:55.730000Z,0.195,S,APMY
314,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:56:05.530000Z,0.28,S,APMY
315,APMY_20230206_0100,2023-02-06T01:00:00.000000Z,2023-02-06T01:56:05.520000Z,0.145,S,APMY
315,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:05:32.380000Z,0.13,P,APMY
316,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:22:48.530000Z,0.31,P,APMY
317,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:22:48.530000Z,0.376,P,APMY
318,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:22:57.910000Z,0.628,P,APMY
319,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:22:57.890000Z,0.792,P,APMY
320,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:28:41.000000Z,0.457,P,APMY
321,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:29:03.730000Z,0.528,P,APMY
322,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:29:04.000000Z,0.733,P,APMY
323,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:34:43.070000Z,0.641,P,APMY
324,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:34:43.060000Z,0.806,P,APMY
325,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:34:43.070000Z,0.781,P,APMY
326,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:34:43.060000Z,0.78,P,APMY
327,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:34:43.000000Z,0.776,P,APMY
328,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:45:56.660000Z,0.171,P,APMY
329,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:46:45.160000Z,0.574,P,APMY
330,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:46:45.150000Z,0.704,P,APMY
331,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:46:45.130000Z,0.722,P,APMY
333,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:05:38.530000Z,0.128,S,APMY
334,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:05:38.520000Z,0.257,S,APMY
335,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:23:03.790000Z,0.374,S,APMY
336,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:23:03.800000Z,0.488,S,APMY
337,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:23:03.800000Z,0.531,S,APMY
338,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:23:03.790000Z,0.508,S,APMY
339,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:29:18.800000Z,0.159,S,APMY
340,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:29:18.750000Z,0.25,S,APMY
341,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:29:18.760000Z,0.257,S,APMY
342,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:29:19.330000Z,0.143,S,APMY
343,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:34:49.060000Z,0.601,S,APMY
344,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:34:49.060000Z,0.574,S,APMY
345,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:34:49.060000Z,0.587,S,APMY
346,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:34:49.060000Z,0.576,S,APMY
347,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:46:00.830000Z,0.186,S,APMY
348,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:46:00.830000Z,0.174,S,APMY
349,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:46:00.830000Z,0.166,S,APMY
350,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:46:00.750000Z,0.215,S,APMY
351,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:46:49.230000Z,0.294,S,APMY
352,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:46:49.230000Z,0.343,S,APMY
353,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:46:49.200000Z,0.487,S,APMY
354,APMY_20230206_1900,2023-02-06T19:00:00.000000Z,2023-02-06T19:46:49.200000Z,0.57,S,APMY
354,ARMT_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:12:12.380000Z,0.356,P,ARMT
355,ARMT_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:12:44.500000Z,0.264,P,ARMT
356,ARMT_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:25:40.480000Z,0.18,P,ARMT
358,ARMT_20230206_0200,2023-02-06T02:00:00.000000Z,2023-02-06T02:28:24.930000Z,0.115,S,ARMT
358,AYDB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:30.110000Z,0.252,P,AYDB
359,AYDB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:30.130000Z,0.631,P,AYDB
360,AYDB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:30.130000Z,0.711,P,AYDB
361,AYDB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:30.130000Z,0.475,P,AYDB
362,AYDB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:25:18.990000Z,0.192,P,AYDB
363,AYDB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:25:28.000000Z,0.475,P,AYDB
365,AYDB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:38.090000Z,0.284,S,AYDB
366,AYDB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:38.030000Z,0.292,S,AYDB
367,AYDB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:38.030000Z,0.442,S,AYDB
368,AYDB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:25:29.330000Z,0.166,S,AYDB
369,AYDB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:25:29.330000Z,0.325,S,AYDB
370,AYDB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:25:29.330000Z,0.148,S,AYDB
371,AYDB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:25:29.330000Z,0.402,S,AYDB
372,AYDB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:25:41.330000Z,0.153,S,AYDB
372,BABD_20230206_1400,2023-02-06T14:00:00.000000Z,2023-02-06T14:00:05.080000Z,0.113,P,BABD
374,BABD_20230206_1400,2023-02-06T14:00:00.000000Z,2023-02-06T14:00:06.990000Z,0.473,S,BABD
374,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:03:12.410000Z,0.102,P,BAKL
375,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:03:10.000000Z,0.494,P,BAKL
376,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:03:16.010000Z,0.151,P,BAKL
377,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:13:44.010000Z,0.23,P,BAKL
378,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:14:14.650000Z,0.226,P,BAKL
379,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:15:09.960000Z,0.417,P,BAKL
380,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:15:09.950000Z,0.447,P,BAKL
381,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:15:09.950000Z,0.548,P,BAKL
382,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:15:41.060000Z,0.105,P,BAKL
383,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:15:41.020000Z,0.536,P,BAKL
384,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:28:03.160000Z,0.27,P,BAKL
385,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:28:03.160000Z,0.258,P,BAKL
386,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:28:03.160000Z,0.251,P,BAKL
387,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:28:04.000000Z,0.871,P,BAKL
388,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:54:08.130000Z,0.108,P,BAKL
390,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:03:15.900000Z,0.102,S,BAKL
391,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:03:16.000000Z,0.23,S,BAKL
392,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:14:18.000000Z,0.119,S,BAKL
393,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:14:22.030000Z,0.19,S,BAKL
394,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:14:18.000000Z,0.157,S,BAKL
395,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:15:23.470000Z,0.43,S,BAKL
396,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:15:23.470000Z,0.512,S,BAKL
397,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:15:23.470000Z,0.499,S,BAKL
398,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:28:07.630000Z,0.247,S,BAKL
399,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:28:07.600000Z,0.268,S,BAKL
400,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:28:07.600000Z,0.287,S,BAKL
401,BAKL_20230206_0800,2023-02-06T08:00:00.000000Z,2023-02-06T08:28:07.600000Z,0.146,S,BAKL
401,BAKL_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:13:13.730000Z,0.33,P,BAKL
402,BAKL_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:13:13.730000Z,0.361,P,BAKL
403,BAKL_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:13:13.610000Z,0.315,P,BAKL
404,BAKL_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:42.000000Z,0.206,P,BAKL
405,BAKL_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:58.000000Z,0.287,P,BAKL
406,BAKL_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:25:09.000000Z,0.643,P,BAKL
407,BAKL_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:37:46.000000Z,0.515,P,BAKL
409,BAKL_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:13:31.100000Z,0.102,S,BAKL
410,BAKL_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:25:10.530000Z,0.189,S,BAKL
411,BAKL_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:25:10.570000Z,0.102,S,BAKL
412,BAKL_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:25:44.090000Z,0.281,S,BAKL
412,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:06:57.240000Z,0.145,P,BAKL
413,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:11:20.330000Z,0.586,P,BAKL
414,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:11:20.300000Z,0.604,P,BAKL
415,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:11:20.300000Z,0.65,P,BAKL
416,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:11:20.390000Z,0.627,P,BAKL
417,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:12:41.090000Z,0.123,P,BAKL
418,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:16:47.180000Z,0.118,P,BAKL
419,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:16:46.450000Z,0.279,P,BAKL
420,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:16:46.440000Z,0.301,P,BAKL
421,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:16:45.980000Z,0.265,P,BAKL
422,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:17:59.300000Z,0.852,P,BAKL
423,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:17:59.300000Z,0.853,P,BAKL
424,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:17:59.300000Z,0.862,P,BAKL
425,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:17:59.300000Z,0.859,P,BAKL
426,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:21:17.750000Z,0.809,P,BAKL
427,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:21:17.750000Z,0.83,P,BAKL
428,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:21:17.750000Z,0.821,P,BAKL
429,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:21:17.750000Z,0.751,P,BAKL
430,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:27:05.980000Z,0.246,P,BAKL
431,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:27:05.980000Z,0.331,P,BAKL
432,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:27:05.980000Z,0.409,P,BAKL
433,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:27:06.000000Z,0.741,P,BAKL
434,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:35:26.690000Z,0.197,P,BAKL
435,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:35:26.930000Z,0.125,P,BAKL
436,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:35:27.030000Z,0.285,P,BAKL
437,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:35:28.000000Z,0.95,P,BAKL
438,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:41:06.410000Z,0.19,P,BAKL
439,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:41:05.580000Z,0.114,P,BAKL
440,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:41:06.010000Z,0.455,P,BAKL
441,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:42:38.760000Z,0.378,P,BAKL
442,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:42:38.730000Z,0.77,P,BAKL
443,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:42:38.730000Z,0.785,P,BAKL
444,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:42:38.750000Z,0.776,P,BAKL
445,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:42:38.800000Z,0.557,P,BAKL
446,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:46:37.580000Z,0.389,P,BAKL
447,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:46:37.890000Z,0.325,P,BAKL
448,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:46:37.630000Z,0.382,P,BAKL
449,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:46:38.010000Z,0.282,P,BAKL
450,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:48:45.700000Z,0.318,P,BAKL
451,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:48:45.710000Z,0.44,P,BAKL
452,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:48:45.710000Z,0.395,P,BAKL
453,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:48:45.690000Z,0.286,P,BAKL
454,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:55:16.010000Z,0.116,P,BAKL
456,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:06:35.390000Z,0.139,S,BAKL
457,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:06:35.440000Z,0.322,S,BAKL
458,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:07:06.530000Z,0.33,S,BAKL
459,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:07:06.560000Z,0.45,S,BAKL
460,BAKL_20230206_1100,2023-02-06T11:00:00.000000Z,2023-02-06T11:07:06.550000Z,0.532,S,BAKL
