station,Phasenet-EQCCT_Average_pick_time,EQTransformer_pick_time,EQTransformer_pick_score,Phasenet_score,EQCCT_score
SARI,09:19:38.370,09:19:38.290,0.31,0.61799705,0.124
SARI,09:20:55.960,09:20:55.990,0.19,0.39182317,0.186
SARI,09:21:48.090,09:21:48.020,0.44,0.86494964,0.405
SARI,09:21:48.090,09:21:48.025,0.44,0.86494964,0.59
SARI,09:21:48.090,09:21:48.035,0.44,0.86494964,0.694
SARI,09:21:48.090,09:21:48.035,0.44,0.86494964,0.618
SARI,09:24:33.150,09:24:32.990,0.2,0.67319167,0.19
SARI,09:24:33.150,09:24:33.000,0.2,0.67319167,0.189
SARI,09:24:33.150,09:24:33.000,0.2,0.67319167,0.226
SARI,09:26:14.310,09:26:14.215,0.28,0.6169662,0.346
SARI,09:26:14.310,09:26:14.215,0.28,0.6169662,0.359
SARI,09:26:14.310,09:26:14.225,0.28,0.6169662,0.397
SARI,09:26:39.560,09:26:39.430,0.16,0.45445836,0.269
SARI,09:26:39.560,09:26:39.430,0.16,0.45445836,0.131
SARI,09:26:39.560,09:26:39.430,0.16,0.45445836,0.275
SARI,09:26:39.560,09:26:39.455,0.16,0.45445836,0.183
SARI,09:31:06.640,09:31:06.585,0.59,0.74804485,0.355
SARI,09:31:06.640,09:31:06.590,0.59,0.74804485,0.339
SARI,09:32:38.270,09:32:38.335,0.32,0.34473655,0.468
SARI,09:32:38.270,09:32:38.335,0.32,0.34473655,0.444
SARI,09:32:38.270,09:32:38.340,0.32,0.34473655,0.482
SARI,09:34:30.730,09:34:30.490,0.1,0.43743092,0.332
SARI,09:34:30.730,09:34:30.495,0.1,0.43743092,0.458
SARI,09:34:30.730,09:34:30.500,0.1,0.43743092,0.325
SARI,09:34:30.730,09:34:31.010,0.1,0.2977871,0.325
SARI,09:36:09.630,09:36:09.625,0.34,0.7290983,0.397
SARI,09:36:09.630,09:36:09.630,0.34,0.7290983,0.437
SARI,09:36:55.730,09:36:55.740,0.41,0.6282848,0.254
SARI,09:36:55.730,09:36:55.760,0.41,0.6282848,0.456
SARI,09:36:55.730,09:36:55.760,0.41,0.6282848,0.401
SARI,09:36:55.870,09:36:55.740,0.53,0.6282848,0.254
SARI,09:36:55.870,09:36:55.760,0.53,0.6282848,0.456
SARI,09:36:55.870,09:36:55.760,0.53,0.6282848,0.401
SARI,09:38:51.060,09:38:51.050,0.57,0.83122057,0.562
SARI,09:38:51.060,09:38:51.050,0.57,0.83122057,0.567
SARI,09:38:51.060,09:38:51.050,0.57,0.83122057,0.673
SARI,09:39:19.790,09:39:19.550,0.22,0.4354213,0.163
SARI,09:39:19.790,09:39:19.560,0.22,0.4354213,0.12
SARI,09:39:19.790,09:39:19.560,0.22,0.4354213,0.13
SARI,09:42:38.270,09:42:38.340,0.13,0.3719769,0.272
SARI,09:42:38.270,09:42:38.340,0.13,0.3719769,0.263
SARI,09:42:38.270,09:42:38.340,0.13,0.3719769,0.276
SARI,09:45:59.990,09:46:00.000,0.41,0.68425953,0.317
SARI,09:45:59.990,09:46:00.000,0.41,0.68425953,0.255
SARI,09:45:59.990,09:46:00.015,0.41,0.68425953,0.399
SARI,09:48:53.600,09:48:53.545,0.64,0.85762274,0.762
SARI,09:48:53.600,09:48:53.545,0.64,0.85762274,0.675
SARI,09:48:53.600,09:48:53.545,0.64,0.85762274,0.585
SARI,09:48:53.600,09:48:53.545,0.64,0.85762274,0.597
SARI,09:48:53.600,09:48:53.575,0.64,0.85762274,0.157
SARI,09:48:53.620,09:48:53.545,0.56,0.85762274,0.762
SARI,09:48:53.620,09:48:53.545,0.56,0.85762274,0.675
SARI,09:48:53.620,09:48:53.545,0.56,0.85762274,0.585
SARI,09:48:53.620,09:48:53.545,0.56,0.85762274,0.597
SARI,09:48:53.620,09:48:53.575,0.56,0.85762274,0.157
SARI,09:52:35.590,09:52:35.375,0.35,0.33146688,0.179
SARI,09:52:35.590,09:52:35.375,0.35,0.33146688,0.183
SARI,09:53:47.120,09:53:47.120,0.23,0.31130877,0.122
SARI,09:53:47.120,09:53:47.135,0.23,0.31130877,0.422
SARI,09:53:47.120,09:53:47.135,0.23,0.31130877,0.517
SARI,09:53:47.250,09:53:47.120,0.18,0.31130877,0.122
SARI,09:53:47.250,09:53:47.135,0.18,0.31130877,0.422
SARI,09:53:47.250,09:53:47.135,0.18,0.31130877,0.517
SARI,09:55:09.700,09:55:09.590,0.44,0.6093652,0.729
SARI,09:55:09.700,09:55:09.600,0.44,0.6093652,0.424
SARI,09:55:57.600,09:55:57.605,0.52,0.80653584,0.484
SARI,09:55:57.600,09:55:57.620,0.52,0.80653584,0.519
SARI,09:55:57.600,09:55:57.620,0.52,0.80653584,0.133
SARI,09:55:57.600,09:55:57.620,0.52,0.80653584,0.513
SARI,09:55:57.600,09:55:57.625,0.52,0.80653584,0.236
SARI,09:55:57.610,09:55:57.605,0.34,0.80653584,0.484
SARI,09:55:57.610,09:55:57.620,0.34,0.80653584,0.519
SARI,09:55:57.610,09:55:57.620,0.34,0.80653584,0.133
SARI,09:55:57.610,09:55:57.620,0.34,0.80653584,0.513
SARI,09:55:57.610,09:55:57.625,0.34,0.80653584,0.236
SARI,09:58:03.030,09:58:03.025,0.36,0.7326327,0.156
SARI,09:58:03.030,09:58:03.030,0.36,0.7326327,0.527
SARI,09:58:03.030,09:58:03.030,0.36,0.7326327,0.522
SARI,09:58:03.030,09:58:03.035,0.36,0.7326327,0.315
SARI,09:58:03.070,09:58:03.025,0.22,0.7326327,0.156
SARI,09:58:03.070,09:58:03.030,0.22,0.7326327,0.527
SARI,09:58:03.070,09:58:03.030,0.22,0.7326327,0.522
SARI,09:58:03.070,09:58:03.035,0.22,0.7326327,0.315
SAUV,09:53:23.400,09:53:23.415,0.52,0.75603104,0.518
SAUV,09:53:23.400,09:53:23.415,0.52,0.75603104,0.277
SAUV,09:53:23.400,09:53:23.425,0.52,0.75603104,0.629
SAUV,09:53:23.400,09:53:23.425,0.52,0.75603104,0.576
SILT,08:32:33.440,08:32:33.595,0.27,0.42996663,0.26
SILT,08:32:33.440,08:32:33.595,0.27,0.42996663,0.268
SILT,08:32:33.440,08:32:33.595,0.27,0.42996663,0.314
SILT,08:32:33.610,08:32:33.595,0.32,0.42996663,0.26
SILT,08:32:33.610,08:32:33.595,0.32,0.42996663,0.268
SILT,08:32:33.610,08:32:33.595,0.32,0.42996663,0.314
TAHT,05:01:23.550,05:01:23.525,0.68,0.965773,0.647
TAHT,05:01:23.550,05:01:23.525,0.68,0.965773,0.683
TAHT,05:01:23.550,05:01:23.525,0.68,0.965773,0.681
TAHT,05:01:23.550,05:01:23.525,0.68,0.965773,0.698
TAHT,05:02:55.900,05:02:55.860,0.38,0.53007185,0.454
TAHT,05:02:55.900,05:02:55.870,0.38,0.53007185,0.546
TAHT,05:04:01.080,05:04:01.065,0.64,0.9589199,0.608
TAHT,05:04:01.080,05:04:01.065,0.64,0.9589199,0.63
TAHT,05:04:01.080,05:04:01.065,0.64,0.9589199,0.641
TAHT,05:04:01.080,05:04:01.065,0.64,0.9589199,0.639
URFA,14:01:14.240,14:01:14.015,0.28,0.3887172,0.19
URFA,14:02:08.790,14:02:08.780,0.41,0.6073346,0.274
URFA,14:02:39.520,14:02:39.490,0.41,0.752885,0.216
URFA,14:02:39.520,14:02:39.530,0.41,0.752885,0.379
URFA,14:02:39.520,14:02:39.530,0.41,0.752885,0.332
URFA,14:02:39.520,14:02:39.530,0.41,0.752885,0.469
URFA,14:03:44.830,14:03:45.200,0.3,0.7121287,0.329
URFA,14:03:44.830,14:03:45.200,0.3,0.7121287,0.374
URFA,14:03:44.830,14:03:45.215,0.3,0.7121287,0.142
URFA,14:03:44.830,14:03:45.215,0.3,0.7121287,0.245
URFA,14:04:59.750,14:04:59.700,0.52,0.676418,0.298
URFA,14:04:59.750,14:04:59.710,0.52,0.676418,0.358
URFA,14:04:59.750,14:04:59.730,0.52,0.676418,0.252
URFA,14:04:59.750,14:04:59.730,0.52,0.676418,0.39
URFA,14:04:59.830,14:04:59.700,0.69,0.676418,0.298
URFA,14:04:59.830,14:04:59.710,0.69,0.676418,0.358
URFA,14:04:59.830,14:04:59.730,0.69,0.676418,0.252
URFA,14:04:59.830,14:04:59.730,0.69,0.676418,0.39
URFA,14:05:51.240,14:05:50.855,0.2,0.37219787,0.231
URFA,14:05:51.240,14:05:50.855,0.2,0.37219787,0.306
URFA,14:05:51.240,14:05:50.865,0.2,0.37219787,0.402
URFA,14:07:29.210,14:07:29.225,0.52,0.70842415,0.391
URFA,14:07:29.210,14:07:29.225,0.52,0.70842415,0.38
URFA,14:07:29.210,14:07:29.235,0.52,0.70842415,0.374
URFA,14:08:58.940,14:08:58.915,0.4,0.660536,0.386
URFA,14:08:58.940,14:08:58.915,0.4,0.660536,0.402
URFA,14:08:58.940,14:08:58.920,0.4,0.660536,0.187
URFA,14:08:58.940,14:08:58.935,0.4,0.660536,0.153
URFA,14:09:46.350,14:09:46.375,0.33,0.7690136,0.303
URFA,14:10:52.880,14:10:52.820,0.44,0.63628197,0.33
URFA,14:10:52.880,14:10:52.835,0.44,0.63628197,0.376
URFA,14:10:52.880,14:10:52.835,0.44,0.63628197,0.496
URFA,14:10:52.880,14:10:52.840,0.44,0.63628197,0.305
URFA,14:12:29.420,14:12:29.430,0.46,0.7012337,0.188
URFA,14:14:16.800,14:14:16.950,0.2,0.57473296,0.194
URFA,14:15:44.790,14:15:44.680,0.23,0.711504,0.271
URFA,14:15:44.790,14:15:44.690,0.23,0.711504,0.395
URFA,14:15:44.790,14:15:44.690,0.23,0.711504,0.378
URFA,14:15:44.790,14:15:44.695,0.23,0.711504,0.245
URFA,14:15:44.790,14:15:44.695,0.23,0.711504,0.472
URFA,14:17:59.130,14:17:59.245,0.32,0.68785864,0.245
URFA,14:17:59.130,14:17:59.255,0.32,0.68785864,0.127
URFA,14:17:59.130,14:17:59.260,0.32,0.68785864,0.346
URFA,14:17:59.130,14:17:59.260,0.32,0.68785864,0.431
URFA,14:23:14.400,14:23:14.345,0.38,0.57972133,0.312
URFA,14:23:14.400,14:23:14.345,0.38,0.57972133,0.34
URFA,14:23:14.400,14:23:14.350,0.38,0.57972133,0.27
URFA,14:23:14.400,14:23:14.365,0.38,0.57972133,0.229
URFA,14:23:14.650,14:23:14.345,0.14,0.57972133,0.312
URFA,14:23:14.650,14:23:14.345,0.14,0.57972133,0.34
URFA,14:23:14.650,14:23:14.350,0.14,0.57972133,0.27
URFA,14:23:14.650,14:23:14.365,0.14,0.57972133,0.229
URFA,14:24:07.510,14:24:07.580,0.38,0.473278,0.199
URFA,14:25:11.340,14:25:11.255,0.58,0.8579761,0.353
URFA,14:25:11.340,14:25:11.265,0.58,0.8579761,0.524
URFA,14:25:34.040,14:25:34.035,0.52,0.7844291,0.429
URFA,14:25:34.040,14:25:34.035,0.52,0.7844291,0.52
URFA,14:25:34.040,14:25:34.040,0.52,0.7844291,0.393
URFA,14:25:34.040,14:25:34.060,0.52,0.7844291,0.171
URFA,14:27:49.490,14:27:49.460,0.22,0.6143497,0.169
URFA,14:27:49.490,14:27:49.465,0.22,0.6143497,0.275
URFA,14:28:49.460,14:28:49.375,0.18,0.70692074,0.199
URFA,14:28:49.460,14:28:49.375,0.18,0.70692074,0.136
URFA,14:28:49.460,14:28:49.385,0.18,0.70692074,0.217
URFA,14:28:49.460,14:28:49.385,0.18,0.70692074,0.41
URFA,14:31:02.980,14:31:03.180,0.13,0.3650816,0.238
URFA,14:31:02.980,14:31:03.210,0.13,0.3650816,0.424
URFA,14:31:30.850,14:31:30.850,0.44,0.7316823,0.398
URFA,14:31:30.850,14:31:30.850,0.44,0.7316823,0.404
URFA,14:31:30.850,14:31:30.855,0.44,0.7316823,0.494
URFA,14:31:30.850,14:31:30.870,0.44,0.7316823,0.374
URFA,14:33:06.510,14:33:06.470,0.82,0.7334933,0.343
URFA,14:33:06.510,14:33:06.485,0.82,0.7334933,0.792
URFA,14:33:06.510,14:33:06.485,0.82,0.7334933,0.824
URFA,14:33:39.950,14:33:40.055,0.29,0.50652766,0.35
URFA,14:33:39.950,14:33:40.055,0.29,0.50652766,0.364
URFA,14:33:39.950,14:33:40.055,0.29,0.50652766,0.312
URFA,14:34:34.940,14:34:34.730,0.3,0.49129072,0.111
URFA,14:34:34.940,14:34:34.750,0.3,0.49129072,0.105
URFA,14:34:34.940,14:34:34.770,0.3,0.49129072,0.135
URFA,14:34:35.260,14:34:34.730,0.15,0.49129072,0.111
URFA,14:34:35.260,14:34:34.750,0.15,0.49129072,0.105
URFA,14:34:35.260,14:34:34.770,0.15,0.49129072,0.135
URFA,14:36:12.100,14:36:12.155,0.22,0.3581575,0.244
URFA,14:36:12.100,14:36:12.155,0.22,0.3581575,0.335
URFA,14:38:44.500,14:38:44.505,0.31,0.4643581,0.127
URFA,14:39:49.900,14:39:49.880,0.52,0.7048241,0.215
URFA,14:42:35.060,14:42:35.095,0.37,0.7316114,0.127
URFA,14:42:35.060,14:42:35.095,0.37,0.7316114,0.402
URFA,14:42:35.060,14:42:35.095,0.37,0.7316114,0.507
URFA,14:44:53.960,14:44:54.200,0.13,0.35605097,0.169
URFA,14:44:53.960,14:44:54.200,0.13,0.35605097,0.149
URFA,14:44:53.960,14:44:54.200,0.13,0.35605097,0.152
URFA,14:44:53.960,14:44:54.215,0.13,0.35605097,0.19
URFA,14:44:55.050,14:44:54.200,0.29,0.35605097,0.169
URFA,14:44:55.050,14:44:54.200,0.29,0.35605097,0.149
URFA,14:44:55.050,14:44:54.200,0.29,0.35605097,0.152
URFA,14:44:55.050,14:44:54.215,0.29,0.35605097,0.19
URFA,14:47:18.670,14:47:18.765,0.23,0.61814135,0.259
URFA,14:47:18.670,14:47:18.780,0.23,0.61814135,0.291
URFA,14:47:18.670,14:47:18.780,0.23,0.61814135,0.271
URFA,14:47:18.670,14:47:18.780,0.23,0.61814135,0.272
URFA,14:47:18.670,14:47:18.795,0.23,0.61814135,0.126
URFA,14:51:39.670,14:51:39.615,0.49,0.8169855,0.185
URFA,14:51:39.670,14:51:39.645,0.49,0.8169855,0.416
URFA,14:51:39.670,14:51:39.645,0.49,0.8169855,0.421
URFA,14:53:12.970,14:53:12.940,0.35,0.37381333,0.286
URFA,14:53:12.970,14:53:12.940,0.35,0.37381333,0.307
URFA,14:53:12.970,14:53:12.945,0.35,0.37381333,0.198
URFA,14:54:09.500,14:54:09.505,0.56,0.42519572,0.475
URFA,14:54:09.500,14:54:09.505,0.56,0.42519572,0.49
URFA,14:54:09.500,14:54:09.545,0.56,0.42519572,0.265
URFA,14:54:53.090,14:54:52.970,0.37,0.67509234,0.13
URFA,14:54:53.090,14:54:52.990,0.37,0.67509234,0.345
URFA,14:54:53.090,14:54:52.990,0.37,0.67509234,0.322
URFA,14:56:13.070,14:56:12.980,0.23,0.63437104,0.145
URFA,14:56:13.070,14:56:13.030,0.23,0.63437104,0.145
URFA,14:56:13.160,14:56:12.980,0.23,0.63437104,0.145
URFA,14:56:13.160,14:56:13.030,0.23,0.63437104,0.145
URFA,14:58:23.960,14:58:23.880,0.41,0.66446614,0.447
URFA,14:58:23.960,14:58:23.880,0.41,0.66446614,0.375
URFA,14:58:23.960,14:58:23.895,0.41,0.66446614,0.281
URFA,14:58:23.960,14:58:23.900,0.41,0.66446614,0.469
YAYX,14:07:14.550,14:07:14.550,0.87,0.98173803,0.86
YAYX,14:07:14.550,14:07:14.550,0.87,0.98173803,0.862
YAYX,14:07:14.550,14:07:14.550,0.87,0.98173803,0.862
YAYX,14:07:14.550,14:07:14.550,0.87,0.98173803,0.862
YAYX,14:45:38.870,14:45:38.880,0.45,0.7813078,0.379
YAYX,14:45:38.870,14:45:38.880,0.45,0.7813078,0.347
YAYX,14:45:38.870,14:45:38.880,0.45,0.7813078,0.367
YESY,11:28:52.320,11:28:52.000,0.26,0.5897267,0.53
YESY,11:28:52.320,11:28:52.000,0.26,0.5897267,0.486
YESY,11:28:52.320,11:28:52.000,0.26,0.5897267,0.507
YESY,11:28:52.320,11:28:52.005,0.26,0.5897267,0.509
YESY,11:28:52.320,11:28:52.025,0.26,0.5897267,0.147
YESY,13:16:58.660,13:16:58.600,0.72,0.758792,0.574
YESY,13:16:58.660,13:16:58.600,0.72,0.758792,0.561
YESY,13:16:58.660,13:16:58.600,0.72,0.758792,0.564
YESY,13:16:58.660,13:16:58.615,0.72,0.758792,0.433
YESY,13:16:58.660,13:16:58.615,0.72,0.758792,0.564
YOZ ,11:12:55.040,11:12:55.110,0.52,0.6541188,0.454
YOZ ,11:12:55.090,11:12:55.110,0.35,0.6541188,0.454
YOZ ,11:18:46.340,11:18:46.310,0.18,0.4229235,0.241
YOZ ,11:18:46.340,11:18:46.320,0.18,0.4229235,0.156
YOZ ,11:18:46.340,11:18:46.335,0.18,0.4229235,0.108
YOZ ,11:26:14.820,11:26:15.080,0.21,0.43337613,0.292
YOZ ,11:26:14.990,11:26:15.080,0.21,0.43337613,0.292
YOZ ,11:32:03.660,11:32:03.825,0.17,0.570077,0.454
YOZ ,11:32:03.660,11:32:03.830,0.17,0.570077,0.289
YOZ ,11:36:43.170,11:36:42.980,0.19,0.41113472,0.134
YOZ ,11:36:43.170,11:36:43.020,0.19,0.41113472,0.361
YOZ ,11:40:41.640,11:40:41.645,0.46,0.8020861,0.662
YOZ ,11:40:41.640,11:40:41.645,0.46,0.8020861,0.676
YOZ ,11:40:41.640,11:40:41.645,0.46,0.8020861,0.234
YOZ ,11:42:46.580,11:42:46.650,0.43,0.6095076,0.374
YOZ ,11:42:46.580,11:42:46.650,0.43,0.6095076,0.302
YOZ ,11:42:46.580,11:42:46.650,0.43,0.6095076,0.292
YOZ ,11:45:33.480,11:45:33.800,0.1,0.5365455,0.176
YOZ ,11:45:33.480,11:45:33.825,0.1,0.5365455,0.684
YOZ ,11:51:05.850,11:51:05.815,0.41,0.6920296,0.343
YOZ ,11:51:05.850,11:51:05.850,0.41,0.6920296,0.548
YOZ ,11:51:05.850,11:51:05.850,0.41,0.6920296,0.569
YOZ ,11:51:05.850,11:51:05.850,0.41,0.6920296,0.188
YOZ ,11:52:40.990,11:52:40.850,0.48,0.5834129,0.295
YOZ ,11:52:40.990,11:52:40.865,0.48,0.5834129,0.561
YOZ ,11:52:41.270,11:52:40.850,0.17,0.5834129,0.295
YOZ ,11:52:41.270,11:52:40.865,0.17,0.5834129,0.561
YOZ ,11:56:08.990,11:56:08.950,0.45,0.33013976,0.124
YOZ ,11:56:59.630,11:56:59.705,0.11,0.28213403,0.207
YOZ ,11:56:59.630,11:56:59.710,0.11,0.28213403,0.559
YOZ ,11:56:59.630,11:56:59.710,0.11,0.28213403,0.101
YOZ ,11:56:59.640,11:56:59.705,0.24,0.28213403,0.207
YOZ ,11:56:59.640,11:56:59.710,0.24,0.28213403,0.559
YOZ ,11:56:59.640,11:56:59.710,0.24,0.28213403,0.101
YOZ ,11:58:22.050,11:58:21.980,0.29,0.6172416,0.448
YOZ ,11:58:22.050,11:58:22.000,0.29,0.6172416,0.272
YOZ ,11:58:22.180,11:58:21.980,0.56,0.6172416,0.448
YOZ ,11:58:22.180,11:58:22.000,0.56,0.6172416,0.272
YOZ ,11:58:58.180,11:58:58.115,0.35,0.3921832,0.412
YOZ ,11:58:58.180,11:58:58.115,0.35,0.3921832,0.344
YOZ ,11:59:21.510,11:59:21.355,0.25,0.5925498,0.625
YOZ ,13:01:21.480,13:01:21.155,0.3,0.49001664,0.286
YOZ ,13:01:21.480,13:01:21.165,0.3,0.49001664,0.159
YOZ ,13:01:21.480,13:01:21.175,0.3,0.49001664,0.125
YOZ ,13:01:21.480,13:01:21.175,0.3,0.49001664,0.128
YOZ ,13:04:33.540,13:04:33.115,0.39,0.54133064,0.617
YOZ ,13:04:33.540,13:04:33.130,0.39,0.54133064,0.277
YOZ ,13:04:33.540,13:04:33.130,0.39,0.54133064,0.192
YOZ ,13:04:33.540,13:04:33.135,0.39,0.54133064,0.508
YOZ ,13:11:30.440,13:11:30.355,0.13,0.70422727,0.387
YOZ ,13:13:01.120,13:13:01.000,0.41,0.7829805,0.582
YOZ ,13:13:01.120,13:13:01.005,0.41,0.7829805,0.629
YOZ ,13:18:43.600,13:18:43.685,0.15,0.2898464,0.171
YOZ ,13:18:43.600,13:18:43.685,0.15,0.2898464,0.228
YOZ ,13:18:43.600,13:18:43.685,0.15,0.2898464,0.157
YOZ ,13:18:44.180,13:18:43.685,0.14,0.2898464,0.171
YOZ ,13:18:44.180,13:18:43.685,0.14,0.2898464,0.228
YOZ ,13:18:44.180,13:18:43.685,0.14,0.2898464,0.157
YOZ ,13:23:02.190,13:23:02.040,0.29,0.7097909,0.429
YOZ ,13:23:02.190,13:23:02.040,0.29,0.7097909,0.424
YOZ ,13:23:02.190,13:23:02.040,0.29,0.7097909,0.196
YOZ ,13:23:02.190,13:23:02.065,0.29,0.7097909,0.255
YOZ ,13:40:09.170,13:40:08.855,0.11,0.49115574,0.265
YOZ ,13:40:09.170,13:40:08.870,0.11,0.49115574,0.326
YOZ ,13:53:39.460,13:53:39.440,0.57,0.5863389,0.715
YOZ ,13:53:39.460,13:53:39.440,0.57,0.5863389,0.635
YOZ ,13:53:39.460,13:53:39.440,0.57,0.5863389,0.344
YOZ ,13:53:39.460,13:53:39.450,0.57,0.5863389,0.197
