station,EQTransformer_pick_time,EQCCT_pick_time,EQTransformer_pick_score,EQCCT_score
ADVT,02:19:22.220,02:19:22.030,0.28,0.183
ADVT,02:19:22.220,02:19:22.030,0.28,0.159
ADVT,02:19:22.220,02:19:22.090,0.28,0.245
ADVT,02:24:57.840,02:24:58.030,0.1,0.106
ADVT,02:24:57.840,02:24:58.070,0.1,0.137
ADVT,02:24:57.840,02:24:58.090,0.1,0.164
ADVT,04:12:01.330,04:12:01.390,0.41,0.109
ADVT,04:12:01.330,04:12:01.390,0.41,0.483
ADVT,04:12:01.330,04:12:01.390,0.41,0.481
ADVT,04:12:01.330,04:12:01.390,0.41,0.17
ADVT,04:20:35.700,04:20:35.730,0.21,0.13
ADVT,04:20:35.700,04:20:35.760,0.21,0.257
ADVT,04:20:35.810,04:20:35.730,0.29,0.13
ADVT,04:20:35.810,04:20:35.760,0.29,0.257
ADVT,04:25:25.650,04:25:25.760,0.28,0.286
ADVT,04:25:25.650,04:25:25.770,0.28,0.368
ADVT,04:25:25.650,04:25:25.770,0.28,0.519
ADVT,04:25:25.830,04:25:25.760,0.33,0.286
ADVT,04:25:25.830,04:25:25.770,0.33,0.368
ADVT,04:25:25.830,04:25:25.770,0.33,0.519
AFSR,11:06:38.430,11:06:38.000,0.17,0.424
AFSR,11:06:38.430,11:06:38.030,0.17,0.237
AFSR,13:46:26.340,13:46:26.490,0.24,0.174
AGRB,09:09:26.940,09:09:26.670,0.29,0.334
AGRB,09:09:26.940,09:09:26.670,0.29,0.342
AGRB,09:09:26.940,09:09:26.670,0.29,0.319
AGRB,09:09:26.940,09:09:26.670,0.29,0.332
AGRB,19:03:23.510,19:03:23.330,0.23,0.159
AGRB,19:03:23.510,19:03:23.360,0.23,0.276
AGRB,19:03:23.510,19:03:23.370,0.23,0.296
AGRB,19:03:23.510,19:03:23.390,0.23,0.356
AKDM,09:11:18.030,09:11:17.950,0.2,0.336
AKDM,09:11:18.030,09:11:17.950,0.2,0.564
AKDM,09:11:18.030,09:11:17.950,0.2,0.448
AKDM,09:11:18.030,09:11:17.990,0.2,0.304
AKDM,09:21:31.180,09:21:31.230,0.62,0.178
AKDM,09:21:46.130,09:21:46.080,0.41,0.4
AKDM,09:21:46.130,09:21:46.100,0.41,0.51
AKDM,09:21:46.130,09:21:46.100,0.41,0.565
AKDM,09:21:46.130,09:21:46.130,0.41,0.39
AKDM,09:31:08.480,09:31:08.430,0.42,0.237
AKDM,09:31:08.480,09:31:08.490,0.42,0.12
AKDM,09:31:08.480,09:31:08.490,0.42,0.284
AKDM,09:37:52.290,09:37:52.210,0.19,0.515
AKDM,09:37:52.290,09:37:52.260,0.19,0.453
AKDM,09:37:52.290,09:37:52.270,0.19,0.536
AKDM,09:37:52.290,09:37:52.270,0.19,0.271
AKDM,09:50:11.830,09:50:12.070,0.2,0.113
AKDM,09:55:31.190,09:55:31.320,0.19,0.263
AKDM,09:55:31.190,09:55:31.350,0.19,0.295
AKDM,09:55:31.190,09:55:31.350,0.19,0.325
AKDM,19:17:05.040,19:17:05.070,0.32,0.24
AKDM,19:17:05.040,19:17:05.070,0.32,0.421
AKDM,19:17:05.040,19:17:05.070,0.32,0.45
AKDM,19:17:05.040,19:17:05.070,0.32,0.456
AKDM,19:37:15.720,19:37:15.630,0.25,0.263
AKDM,19:41:29.310,19:41:29.290,0.26,0.107
AKDM,19:41:29.310,19:41:29.290,0.26,0.213
AKDM,19:41:29.310,19:41:29.290,0.26,0.205
AKDM,19:47:39.360,19:47:39.320,0.16,0.221
AKDM,19:47:39.360,19:47:39.330,0.16,0.195
AKDM,19:47:39.360,19:47:39.330,0.16,0.209
AKDM,19:48:28.180,19:48:28.210,0.58,0.167
AKDM,19:52:11.460,19:52:10.990,0.13,0.118
AKDM,19:52:11.460,19:52:11.010,0.13,0.258
AKDM,19:56:05.850,19:56:05.950,0.25,0.496
ANTB,19:24:27.530,19:24:27.490,0.68,0.132
ANTB,19:24:27.530,19:24:27.490,0.68,0.139
APMY,01:04:06.810,01:04:06.890,0.42,0.163
APMY,01:28:36.590,01:28:36.350,0.15,0.194
APMY,01:28:36.590,01:28:36.390,0.15,0.233
APMY,01:28:36.590,01:28:36.430,0.15,0.141
APMY,01:28:36.590,01:28:37.100,0.15,0.17
APMY,01:29:55.060,01:29:55.200,0.15,0.235
APMY,01:29:55.060,01:29:55.230,0.15,0.226
APMY,01:38:02.290,01:38:02.590,0.12,0.262
APMY,01:38:02.290,01:38:02.590,0.12,0.237
APMY,01:38:02.290,01:38:02.590,0.12,0.164
APMY,01:49:04.230,01:49:04.890,0.11,0.329
APMY,01:49:31.680,01:49:31.840,0.16,0.371
APMY,01:52:55.540,01:52:55.730,0.14,0.195
APMY,01:52:55.540,01:52:55.730,0.14,0.202
APMY,01:56:05.590,01:56:05.520,0.24,0.145
APMY,01:56:05.590,01:56:05.530,0.24,0.28
APMY,19:05:38.490,19:05:38.520,0.5,0.257
APMY,19:05:38.490,19:05:38.530,0.5,0.128
APMY,19:23:03.750,19:23:03.790,0.47,0.374
APMY,19:23:03.750,19:23:03.790,0.47,0.508
APMY,19:23:03.750,19:23:03.800,0.47,0.488
APMY,19:23:03.750,19:23:03.800,0.47,0.531
APMY,19:29:18.810,19:29:18.750,0.15,0.25
APMY,19:29:18.810,19:29:18.760,0.15,0.257
APMY,19:29:18.810,19:29:18.800,0.15,0.159
APMY,19:29:18.810,19:29:19.330,0.15,0.143
APMY,19:34:48.960,19:34:49.060,0.48,0.601
APMY,19:34:48.960,19:34:49.060,0.48,0.574
APMY,19:34:48.960,19:34:49.060,0.48,0.587
APMY,19:34:48.960,19:34:49.060,0.48,0.576
APMY,19:46:00.570,19:46:00.750,0.28,0.215
APMY,19:46:00.570,19:46:00.830,0.28,0.186
APMY,19:46:00.570,19:46:00.830,0.28,0.174
APMY,19:46:00.570,19:46:00.830,0.28,0.166
APMY,19:46:49.220,19:46:49.200,0.53,0.487
APMY,19:46:49.220,19:46:49.200,0.53,0.57
APMY,19:46:49.220,19:46:49.230,0.53,0.294
APMY,19:46:49.220,19:46:49.230,0.53,0.343
AYDB,09:04:38.000,09:04:38.030,0.41,0.292
AYDB,09:04:38.000,09:04:38.030,0.41,0.442
AYDB,09:04:38.000,09:04:38.090,0.41,0.284
AYDB,09:25:29.230,09:25:29.330,0.41,0.166
AYDB,09:25:29.230,09:25:29.330,0.41,0.325
AYDB,09:25:29.230,09:25:29.330,0.41,0.148
AYDB,09:25:29.230,09:25:29.330,0.41,0.402
BCA ,09:22:10.160,09:22:09.950,0.22,0.167
BCA ,09:22:10.160,09:22:09.990,0.22,0.106
BCA ,09:22:54.010,09:22:54.100,0.77,0.462
BCA ,09:22:54.010,09:22:54.100,0.77,0.48
BCA ,09:22:54.010,09:22:54.100,0.77,0.525
BCA ,09:22:54.010,09:22:54.120,0.77,0.458
BCA ,09:22:54.010,09:22:54.150,0.77,0.413
BCA ,09:40:10.130,09:40:10.130,0.15,0.132
BLCB,09:10:27.700,09:10:27.680,0.59,0.129
BLCB,09:10:27.700,09:10:27.680,0.59,0.172
BLCB,09:10:27.700,09:10:27.690,0.59,0.283
BLCB,09:19:36.310,09:19:36.130,0.63,0.107
BLCB,09:24:28.050,09:24:28.020,0.64,0.846
BLCB,09:24:28.050,09:24:28.020,0.64,0.84
BLCB,09:24:28.050,09:24:28.030,0.64,0.841
BLCB,09:24:28.050,09:24:28.030,0.64,0.841
BLCB,09:24:28.050,09:24:28.030,0.64,0.721
BLCB,09:53:32.500,09:53:32.550,0.74,0.465
BLCB,09:53:32.500,09:53:32.550,0.74,0.15
BLCB,09:53:32.500,09:53:32.550,0.74,0.194
BLCB,14:23:25.890,14:23:25.870,0.59,0.247
BLCB,14:23:25.890,14:23:25.870,0.59,0.208
BLVD,02:24:34.180,02:24:33.600,0.19,0.238
BLVD,02:24:34.180,02:24:33.630,0.19,0.116
BLVD,02:52:38.710,02:52:38.690,0.66,0.314
BLVD,02:52:38.710,02:52:38.710,0.66,0.283
BLVD,02:52:38.710,02:52:38.720,0.66,0.226
BLVD,03:01:30.180,03:01:30.130,0.41,0.29
BLVD,03:01:30.180,03:01:30.170,0.41,0.358
BLVD,03:01:30.180,03:01:30.170,0.41,0.379
BNGB,09:00:06.670,09:00:06.670,0.4,0.128
BNGB,09:02:17.420,09:02:17.420,0.68,0.598
BNGB,09:02:17.420,09:02:17.450,0.68,0.581
BNGB,09:02:17.420,09:02:17.450,0.68,0.581
BNGB,09:02:17.420,09:02:17.450,0.68,0.565
BNGB,09:02:40.320,09:02:40.440,0.58,0.228
BNGB,09:02:40.360,09:02:40.440,0.67,0.228
BNGB,09:05:06.210,09:05:06.190,0.52,0.407
BNGB,09:05:06.210,09:05:06.190,0.52,0.445
BNGB,09:05:06.210,09:05:06.190,0.52,0.448
BNGB,09:05:29.670,09:05:29.690,0.62,0.225
BNGB,09:10:31.950,09:10:31.920,0.49,0.541
BNGB,09:10:31.950,09:10:31.920,0.49,0.543
BNGB,09:10:31.950,09:10:31.920,0.49,0.565
BNGB,09:10:31.950,09:10:32.000,0.49,0.266
BNGB,09:11:42.450,09:11:42.430,0.71,0.349
BNGB,09:11:42.450,09:11:42.430,0.71,0.305
BNGB,09:11:42.450,09:11:42.460,0.71,0.299
BNGB,09:17:18.740,09:17:18.800,0.54,0.424
BNGB,09:17:18.740,09:17:18.820,0.54,0.303
BNGB,09:17:18.740,09:17:18.830,0.54,0.233
BNGB,09:17:18.740,09:17:18.830,0.54,0.242
BNGB,09:17:18.850,09:17:18.800,0.46,0.424
BNGB,09:17:18.850,09:17:18.820,0.46,0.303
BNGB,09:17:18.850,09:17:18.830,0.46,0.233
BNGB,09:17:18.850,09:17:18.830,0.46,0.242
BNGB,09:25:00.340,09:25:00.250,0.2,0.135
BNGB,09:28:39.180,09:28:39.200,0.68,0.488
BNGB,09:28:39.180,09:28:39.230,0.68,0.451
BNGB,09:28:39.180,09:28:39.230,0.68,0.475
BNGB,09:28:39.180,09:28:39.230,0.68,0.503
BNGB,09:29:39.330,09:29:39.330,0.36,0.416
BNGB,09:29:39.330,09:29:39.330,0.36,0.378
BNGB,09:29:39.330,09:29:39.330,0.36,0.375
BNGB,09:30:21.650,09:30:21.670,0.57,0.447
BNGB,09:30:21.650,09:30:21.670,0.57,0.644
BNGB,09:30:44.970,09:30:45.070,0.47,0.409
BNGB,09:31:26.530,09:31:26.400,0.41,0.159
BNGB,09:33:57.490,09:33:57.600,0.36,0.409
BNGB,09:33:57.490,09:33:57.600,0.36,0.366
BNGB,09:33:57.490,09:33:57.620,0.36,0.225
BNGB,09:33:57.490,09:33:57.630,0.36,0.156
BNGB,09:37:21.450,09:37:21.330,0.33,0.229
BNGB,09:37:21.450,09:37:21.370,0.33,0.151
BNGB,09:40:46.070,09:40:46.350,0.19,0.13
BNGB,09:43:28.430,09:43:28.390,0.35,0.348
BNGB,09:43:28.430,09:43:28.400,0.35,0.114
BNGB,09:44:24.430,09:44:24.350,0.41,0.326
BNGB,09:44:24.430,09:44:24.350,0.41,0.336
BNGB,09:47:41.260,09:47:41.320,0.62,0.258
BNGB,09:49:14.100,09:49:14.090,0.51,0.129
BNGB,09:49:14.100,09:49:14.090,0.51,0.371
BNGB,09:49:14.100,09:49:14.090,0.51,0.342
BNGB,09:49:14.100,09:49:14.090,0.51,0.373
BNGB,09:49:14.100,09:49:14.100,0.51,0.396
BNGB,09:51:17.100,09:51:17.070,0.39,0.145
BNGB,09:51:17.100,09:51:17.120,0.39,0.279
BNGB,09:51:17.100,09:51:17.120,0.39,0.358
BNGB,09:51:17.100,09:51:17.120,0.39,0.354
BNGB,09:51:17.100,09:51:17.150,0.39,0.352
BNGB,09:52:13.710,09:52:13.550,0.26,0.214
BNGB,09:52:13.710,09:52:13.550,0.26,0.424
BNGB,09:52:13.710,09:52:13.550,0.26,0.454
BNGB,09:54:39.970,09:54:39.890,0.39,0.37
BNGB,09:54:39.970,09:54:39.920,0.39,0.626
BNGB,09:54:39.970,09:54:39.920,0.39,0.582
BNGB,09:57:17.250,09:57:17.230,0.75,0.676
BNGB,09:57:17.250,09:57:17.230,0.75,0.379
BNGB,09:57:35.560,09:57:35.630,0.45,0.319
BNGB,09:57:35.560,09:57:35.630,0.45,0.308
BNGB,09:58:18.300,09:58:18.320,0.52,0.331
BNGB,09:58:18.300,09:58:18.320,0.52,0.406
BNGB,09:58:18.300,09:58:18.320,0.52,0.407
BNGB,09:58:18.300,09:58:18.320,0.52,0.335
BNGB,09:58:43.960,09:58:44.030,0.67,0.671
BNGB,09:58:43.960,09:58:44.030,0.67,0.748
BNN ,09:02:19.810,09:02:19.150,0.37,0.248
BNN ,09:02:19.810,09:02:19.150,0.37,0.233
BNN ,09:02:19.810,09:02:19.150,0.37,0.236
BNN ,09:02:46.690,09:02:46.720,0.17,0.611
BNN ,09:02:46.690,09:02:46.750,0.17,0.43
BNN ,09:04:04.110,09:04:04.100,0.33,0.305
BNN ,09:05:29.060,09:05:28.530,0.17,0.141
BNN ,09:06:15.140,09:06:14.990,0.26,0.491
BNN ,09:06:15.140,09:06:15.070,0.26,0.428
BNN ,09:06:15.140,09:06:15.110,0.26,0.398
BNN ,09:06:46.810,09:06:46.770,0.24,0.306
BNN ,09:06:46.810,09:06:46.790,0.24,0.191
BNN ,09:06:46.810,09:06:46.790,0.24,0.137
BNN ,09:06:46.810,09:06:46.800,0.24,0.271
BNN ,09:06:47.150,09:06:46.770,0.45,0.306
BNN ,09:06:47.150,09:06:46.790,0.45,0.191
BNN ,09:06:47.150,09:06:46.790,0.45,0.137
BNN ,09:06:47.150,09:06:46.800,0.45,0.271
BNN ,09:09:18.810,09:09:18.830,0.39,0.318
BNN ,09:10:52.410,09:10:52.500,0.41,0.349
BNN ,09:10:52.410,09:10:52.500,0.41,0.215
BNN ,09:11:15.440,09:11:15.470,0.4,0.383
BNN ,09:11:15.440,09:11:15.470,0.4,0.209
BNN ,09:11:15.440,09:11:15.470,0.4,0.404
BNN ,09:11:15.440,09:11:15.470,0.4,0.56
BNN ,09:12:15.890,09:12:15.490,0.18,0.154
BNN ,09:12:15.890,09:12:16.620,0.18,0.225
BNN ,09:13:25.030,09:13:24.930,0.4,0.221
BNN ,09:18:40.340,09:18:39.950,0.21,0.197
BNN ,09:21:38.330,09:21:38.430,0.34,0.412
BNN ,09:21:38.330,09:21:38.430,0.34,0.609
BNN ,09:22:06.720,09:22:06.500,0.19,0.382
BNN ,09:22:06.720,09:22:06.520,0.19,0.358
BNN ,09:22:06.720,09:22:06.530,0.19,0.615
BNN ,09:24:48.390,09:24:48.430,0.33,0.377
BNN ,09:24:48.390,09:24:48.450,0.33,0.773
BNN ,09:24:48.390,09:24:48.450,0.33,0.14
BNN ,09:24:48.390,09:24:48.460,0.33,0.762
BNN ,09:26:31.610,09:26:31.470,0.14,0.102
BNN ,09:26:55.790,09:26:55.790,0.34,0.208
BNN ,09:29:34.130,09:29:33.950,0.2,0.217
BNN ,09:31:12.920,09:31:12.970,0.2,0.187
BNN ,09:31:12.920,09:31:12.970,0.2,0.278
BNN ,09:31:12.920,09:31:12.970,0.2,0.276
BNN ,09:31:12.920,09:31:12.970,0.2,0.267
BNN ,09:32:30.730,09:32:30.710,0.54,0.252
BNN ,09:32:30.730,09:32:30.720,0.54,0.407
BNN ,09:32:30.730,09:32:30.720,0.54,0.441
BNN ,09:32:30.730,09:32:30.720,0.54,0.47
BNN ,09:32:30.730,09:32:30.720,0.54,0.402
BNN ,09:34:48.400,09:34:48.430,0.41,0.478
BNN ,09:34:48.400,09:34:48.450,0.41,0.529
BNN ,09:34:48.660,09:34:48.430,0.2,0.478
BNN ,09:34:48.660,09:34:48.450,0.2,0.529
BNN ,09:36:05.980,09:36:06.000,0.29,0.251
BNN ,09:36:05.980,09:36:06.000,0.29,0.251
BNN ,09:37:12.810,09:37:12.890,0.12,0.309
BNN ,09:37:12.810,09:37:12.900,0.12,0.427
BNN ,09:37:12.810,09:37:12.920,0.12,0.299
BNN ,09:37:12.810,09:37:12.930,0.12,0.196
BNN ,09:39:35.980,09:39:36.070,0.36,0.398
BNN ,09:39:35.980,09:39:36.070,0.36,0.503
BNN ,09:39:35.980,09:39:36.090,0.36,0.242
BNN ,09:42:33.160,09:42:33.070,0.52,0.297
BNN ,09:42:33.160,09:42:33.070,0.52,0.234
BNN ,09:42:33.160,09:42:33.100,0.52,0.272
BNN ,09:45:12.180,09:45:12.400,0.22,0.353
BNN ,09:48:42.740,09:48:42.430,0.12,0.172
BNN ,09:54:03.930,09:54:03.550,0.24,0.19
BNN ,09:54:03.930,09:54:03.600,0.24,0.121
BNN ,09:54:03.930,09:54:03.630,0.24,0.151
BNN ,09:54:03.930,09:54:03.630,0.24,0.19
BNN ,09:55:21.190,09:55:21.090,0.13,0.179
BNN ,09:55:21.190,09:55:21.110,0.13,0.252
BNN ,09:56:14.700,09:56:14.800,0.29,0.243
BNN ,09:56:14.700,09:56:14.830,0.29,0.205
BNN ,09:57:55.440,09:57:55.370,0.5,0.42
BODT,16:10:36.700,16:10:36.610,0.52,0.413
BODT,16:10:36.700,16:10:36.630,0.52,0.431
BODT,16:10:36.700,16:10:36.630,0.52,0.409
BODT,16:10:36.700,16:10:36.640,0.52,0.553
BODT,16:18:41.150,16:18:41.190,0.57,0.63
BODT,16:18:41.150,16:18:41.190,0.57,0.607
BODT,16:18:41.150,16:18:41.190,0.57,0.603
BODT,16:18:41.150,16:18:41.230,0.57,0.261
BODT,16:18:41.150,16:18:41.240,0.57,0.307
BODT,16:21:45.560,16:21:45.560,0.77,0.715
BODT,16:21:45.560,16:21:45.560,0.77,0.804
BODT,16:21:45.560,16:21:45.560,0.77,0.788
BODT,16:21:45.560,16:21:45.560,0.77,0.772
BODT,16:21:45.560,16:21:45.560,0.77,0.757
CANT,09:30:40.880,09:30:40.830,0.63,0.543
CANT,09:30:40.880,09:30:40.830,0.63,0.532
CANT,09:30:40.880,09:30:40.830,0.63,0.507
CEYT,09:04:28.780,09:04:28.830,0.21,0.118
CEYT,09:06:30.660,09:06:30.430,0.16,0.132
CEYT,09:06:30.660,09:06:30.520,0.16,0.119
CEYT,09:09:40.600,09:09:40.590,0.42,0.379
CEYT,09:09:40.600,09:09:40.590,0.42,0.401
CEYT,09:09:40.600,09:09:40.610,0.42,0.506
CEYT,09:09:40.650,09:09:40.590,0.41,0.379
CEYT,09:09:40.650,09:09:40.590,0.41,0.401
CEYT,09:09:40.650,09:09:40.610,0.41,0.506
CEYT,09:10:54.850,09:10:54.890,0.39,0.373
CEYT,09:10:54.850,09:10:54.890,0.39,0.294
CEYT,09:10:54.850,09:10:54.890,0.39,0.301
CEYT,09:10:54.850,09:10:54.890,0.39,0.321
CEYT,09:10:54.850,09:10:54.920,0.39,0.328
CEYT,09:12:16.290,09:12:16.520,0.18,0.293
CEYT,09:12:16.290,09:12:16.520,0.18,0.296
CHOM,03:02:20.190,03:02:20.090,0.2,0.23
CHOM,03:02:20.190,03:02:20.090,0.2,0.285
CHOM,03:02:20.190,03:02:20.100,0.2,0.471
CHOM,03:03:31.400,03:03:31.690,0.17,0.187
CHOM,03:09:51.370,03:09:51.390,0.22,0.213
CHOM,03:09:51.370,03:09:51.390,0.22,0.349
CHOM,03:09:51.370,03:09:51.390,0.22,0.343
CHOM,03:09:51.370,03:09:51.390,0.22,0.276
CHOM,03:09:51.390,03:09:51.390,0.28,0.213
CHOM,03:09:51.390,03:09:51.390,0.28,0.349
CHOM,03:09:51.390,03:09:51.390,0.28,0.343
CHOM,03:09:51.390,03:09:51.390,0.28,0.276
CHOM,03:17:16.990,03:17:17.230,0.17,0.155
CHOM,03:17:16.990,03:17:17.690,0.17,0.248
CHOM,03:19:42.940,03:19:42.930,0.4,0.387
CHOM,03:19:42.940,03:19:42.930,0.4,0.2
CHOM,03:19:42.940,03:19:42.960,0.4,0.395
CHOM,03:19:42.940,03:19:42.970,0.4,0.454
CHOM,03:19:42.940,03:19:42.970,0.4,0.518
CHOM,03:19:42.940,03:19:42.930,0.41,0.387
CHOM,03:19:42.940,03:19:42.930,0.41,0.2
CHOM,03:19:42.940,03:19:42.960,0.41,0.395
CHOM,03:19:42.940,03:19:42.970,0.41,0.454
CHOM,03:19:42.940,03:19:42.970,0.41,0.518
CHOM,03:23:44.360,03:23:44.190,0.26,0.192
CHOM,03:23:44.360,03:23:44.190,0.26,0.126
CHOM,03:25:43.270,03:25:43.730,0.2,0.118
CHOM,03:25:43.270,03:25:43.730,0.2,0.113
CHOM,03:25:43.270,03:25:43.770,0.2,0.205
CHOM,03:34:18.600,03:34:18.930,0.17,0.121
CHOM,03:34:18.600,03:34:18.970,0.17,0.35
CHOM,03:34:18.600,03:34:18.990,0.17,0.317
CHOM,03:34:18.600,03:34:18.990,0.17,0.41
CHOM,03:34:18.990,03:34:18.930,0.59,0.121
CHOM,03:34:18.990,03:34:18.970,0.59,0.35
CHOM,03:34:18.990,03:34:18.990,0.59,0.317
CHOM,03:34:18.990,03:34:18.990,0.59,0.41
CHOM,09:21:53.950,09:21:53.970,0.41,0.457
CHOM,09:21:53.950,09:21:53.980,0.41,0.457
CHOM,09:44:52.890,09:44:52.870,0.44,0.605
CHOM,09:44:52.890,09:44:52.880,0.44,0.608
CHOM,09:44:52.890,09:44:52.900,0.44,0.595
CHOM,09:44:52.890,09:44:52.900,0.44,0.614
CHOM,09:49:29.200,09:49:29.090,0.43,0.183
CHOM,09:50:02.490,09:50:02.480,0.56,0.68
CHOM,09:50:02.490,09:50:02.490,0.56,0.517
CHOM,09:50:02.490,09:50:02.490,0.56,0.513
CHOM,09:50:02.490,09:50:02.500,0.56,0.764
CORM,09:33:10.000,09:33:09.720,0.16,0.383
CORM,09:33:10.000,09:33:09.720,0.16,0.436
CORM,09:33:10.000,09:33:09.720,0.16,0.287
CORM,09:33:10.000,09:33:09.730,0.16,0.243
CORM,09:33:10.000,09:33:09.730,0.16,0.143
CORM,09:37:23.280,09:37:23.240,0.44,0.487
CORM,09:38:09.200,09:38:08.710,0.2,0.321
CORM,09:38:09.200,09:38:09.330,0.2,0.118
CORM,11:01:36.660,11:01:36.630,0.56,0.353
CORM,11:05:31.580,11:05:31.630,0.19,0.241
CORM,11:05:31.580,11:05:31.630,0.19,0.223
CORM,11:07:03.230,11:07:02.830,0.26,0.118
CORM,11:07:03.230,11:07:03.360,0.26,0.243
CORM,11:07:03.230,11:07:03.360,0.26,0.312
CORM,11:12:43.160,11:12:42.750,0.12,0.175
CORM,11:12:43.160,11:12:42.790,0.12,0.228
CORM,11:19:14.280,11:19:13.630,0.22,0.12
CORM,11:19:14.360,11:19:13.630,0.25,0.12
CORM,11:20:20.270,11:20:20.190,0.53,0.314
CORM,11:28:23.390,11:28:23.230,0.11,0.115
CORM,11:28:23.390,11:28:23.290,0.11,0.309
CORM,11:31:48.100,11:31:49.090,0.14,0.119
CORM,11:31:48.100,11:31:49.100,0.14,0.177
CORM,11:32:30.120,11:32:31.030,0.17,0.363
CORM,11:32:30.170,11:32:31.030,0.16,0.363
CORM,11:33:47.610,11:33:46.970,0.26,0.275
CORM,11:33:47.610,11:33:46.970,0.26,0.312
CORM,11:33:47.610,11:33:46.970,0.26,0.299
CORM,11:33:47.610,11:33:46.990,0.26,0.296
CORM,11:36:29.850,11:36:29.890,0.41,0.138
CORM,11:36:29.850,11:36:30.030,0.41,0.125
CORM,11:36:29.850,11:36:30.090,0.41,0.146
CORM,11:39:09.110,11:39:08.990,0.46,0.208
CORM,11:39:09.110,11:39:09.060,0.46,0.52
CORM,11:40:36.530,11:40:36.490,0.13,0.235
CORM,11:40:36.530,11:40:36.520,0.13,0.587
CORM,11:41:08.200,11:41:07.620,0.11,0.187
CORM,11:41:08.200,11:41:08.720,0.11,0.551
CORM,11:41:08.200,11:41:08.790,0.11,0.132
CORM,11:41:08.200,11:41:08.800,0.11,0.113
CORM,11:45:14.540,11:45:14.590,0.33,0.141
CORM,11:49:31.670,11:49:31.630,0.49,0.352
CORM,11:51:32.540,11:51:32.500,0.31,0.419
CORM,11:51:32.540,11:51:32.530,0.31,0.116
CORM,11:51:32.540,11:51:32.550,0.31,0.49
CORM,11:51:32.600,11:51:32.500,0.11,0.419
CORM,11:51:32.600,11:51:32.530,0.11,0.116
CORM,11:51:32.600,11:51:32.550,0.11,0.49
CORM,11:56:52.680,11:56:52.930,0.16,0.111
CORM,11:56:52.680,11:56:52.930,0.16,0.111
CORM,11:56:52.680,11:56:52.960,0.16,0.155
CORM,11:57:26.460,11:57:26.490,0.3,0.586
CORM,11:57:26.460,11:57:26.490,0.3,0.142
CORM,11:57:26.460,11:57:26.500,0.3,0.59
CORM,11:57:26.460,11:57:26.530,0.3,0.165
CORM,11:59:38.590,11:59:38.270,0.14,0.171
CORM,14:00:18.140,14:00:18.030,0.23,0.184
CORM,14:01:28.740,14:01:28.530,0.21,0.108
CORM,14:06:17.510,14:06:17.630,0.35,0.566
CORM,14:06:17.510,14:06:17.630,0.35,0.175
CORM,14:06:17.510,14:06:17.650,0.35,0.606
CORM,14:11:54.160,14:11:53.870,0.22,0.517
CORM,14:18:18.380,14:18:18.130,0.31,0.122
CORM,14:26:43.260,14:26:43.040,0.12,0.202
CORM,14:28:31.170,14:28:31.070,0.36,0.336
CORM,14:28:31.170,14:28:31.070,0.36,0.44
CORM,14:30:50.840,14:30:50.750,0.14,0.278
CORM,14:30:50.840,14:30:50.750,0.14,0.246
CORM,14:30:50.840,14:30:50.890,0.14,0.165
CORM,14:31:26.790,14:31:26.400,0.29,0.253
CORM,14:31:26.790,14:31:26.430,0.29,0.1
CORM,14:31:26.790,14:31:26.660,0.29,0.364
CORM,14:36:29.050,14:36:28.930,0.47,0.126
CORM,14:36:29.050,14:36:28.930,0.47,0.139
CORM,14:36:29.050,14:36:28.930,0.47,0.221
CORM,14:36:29.050,14:36:28.970,0.47,0.401
CORM,14:58:50.760,14:58:50.890,0.26,0.151
CORM,14:58:50.760,14:58:50.890,0.26,0.275
CORM,14:58:50.760,14:58:50.890,0.26,0.652
CORM,14:58:50.760,14:58:50.890,0.26,0.218
DARE,09:01:21.910,09:01:21.770,0.34,0.23
DARE,09:01:21.910,09:01:21.950,0.34,0.302
DARE,09:01:21.910,09:01:21.950,0.34,0.272
DARE,09:01:21.910,09:01:22.080,0.34,0.194
DARE,09:02:44.840,09:02:44.830,0.43,0.673
DARE,09:02:44.840,09:02:44.830,0.43,0.685
DARE,09:02:44.840,09:02:44.830,0.43,0.312
DARE,09:02:44.850,09:02:44.830,0.42,0.673
DARE,09:02:44.850,09:02:44.830,0.42,0.685
DARE,09:02:44.850,09:02:44.830,0.42,0.312
DARE,09:03:59.440,09:03:59.470,0.36,0.21
DARE,09:04:20.690,09:04:20.040,0.13,0.223
DARE,09:04:20.690,09:04:20.090,0.13,0.29
DARE,09:04:20.690,09:04:20.090,0.13,0.207
DARE,09:06:03.570,09:06:03.550,0.34,0.271
DARE,09:06:03.570,09:06:03.550,0.34,0.279
DARE,09:06:29.620,09:06:29.500,0.3,0.206
DARE,09:06:29.620,09:06:29.510,0.3,0.217
DARE,09:06:29.620,09:06:29.550,0.3,0.195
DARE,09:06:29.620,09:06:29.560,0.3,0.184
DARE,09:09:09.770,09:09:09.690,0.26,0.487
DARE,09:09:09.770,09:09:09.690,0.26,0.415
DARE,09:09:09.770,09:09:09.690,0.26,0.387
DARE,09:09:55.900,09:09:55.870,0.63,0.457
DARE,09:09:55.900,09:09:55.890,0.63,0.348
DARE,09:09:55.900,09:09:55.920,0.63,0.605
DARE,09:09:55.900,09:09:55.920,0.63,0.607
DARE,09:11:03.070,09:11:03.070,0.56,0.451
DARE,09:11:03.070,09:11:03.080,0.56,0.133
